Store,Theme,final_theme_score
여의도ABL타워,분위기,3.22
여의도ABL타워,사교 활동,12.69
여의도ABL타워,시각적 요소,8.72
여의도ABL타워,경험,4.92
여의도ABL타워,다양성,6.86
여의도ABL타워,특별함,10.24
영등포신길,분위기,-0.65
영등포신길,사교 활동,5.8
영등포신길,시각적 요소,4.73
영등포신길,경험,2.41
영등포신길,다양성,4.24
영등포신길,특별함,4.23
문래역,분위기,-0.15
문래역,사교 활동,6.27
문래역,시각적 요소,4.82
문래역,경험,2.69
문래역,다양성,4.51
문래역,특별함,4.54
당산,분위기,0.49
당산,사교 활동,8.95
당산,시각적 요소,7.37
당산,경험,3.64
당산,다양성,5.46
당산,특별함,7.35
여의도한양증권,분위기,5.77
여의도한양증권,사교 활동,20.78
여의도한양증권,시각적 요소,11.23
여의도한양증권,경험,5.95
여의도한양증권,다양성,7.7
여의도한양증권,특별함,15.61
여의도일신,분위기,5.88
여의도일신,사교 활동,15.11
여의도일신,시각적 요소,9.04
여의도일신,경험,5.24
여의도일신,다양성,7.18
여의도일신,특별함,8.52
롯데캐슬여의도,분위기,9.65
롯데캐슬여의도,사교 활동,28.74
롯데캐슬여의도,시각적 요소,15.08
롯데캐슬여의도,경험,7.11
롯데캐슬여의도,다양성,9.75
롯데캐슬여의도,특별함,15.78
문래동,분위기,2.76
문래동,사교 활동,10.79
문래동,시각적 요소,8.67
문래동,경험,3.67
문래동,다양성,5.44
문래동,특별함,7.55
여의도호성,분위기,1.01
여의도호성,사교 활동,10.38
여의도호성,시각적 요소,9.36
여의도호성,경험,4.29
여의도호성,다양성,6.31
여의도호성,특별함,9.34
타임스퀘어B2,분위기,8.34
타임스퀘어B2,사교 활동,11.97
타임스퀘어B2,시각적 요소,8.15
타임스퀘어B2,경험,3.7
타임스퀘어B2,다양성,5.99
타임스퀘어B2,특별함,6.15
여의도의사당,분위기,6.81
여의도의사당,사교 활동,10.79
여의도의사당,시각적 요소,9.03
여의도의사당,경험,4.51
여의도의사당,다양성,6.89
여의도의사당,특별함,8.23
여의도IFC(1F),분위기,2.21
여의도IFC(1F),사교 활동,9.55
여의도IFC(1F),시각적 요소,6.87
여의도IFC(1F),경험,3.87
여의도IFC(1F),다양성,5.86
여의도IFC(1F),특별함,8.16
여의도교직원공제회,분위기,308.37
여의도교직원공제회,사교 활동,798.49
여의도교직원공제회,시각적 요소,430.58
여의도교직원공제회,경험,134.8
여의도교직원공제회,다양성,136.17
여의도교직원공제회,특별함,354.52
선유도역 1번출구,분위기,-0.66
선유도역 1번출구,사교 활동,8.38
선유도역 1번출구,시각적 요소,6.13
선유도역 1번출구,경험,3.33
선유도역 1번출구,다양성,4.99
선유도역 1번출구,특별함,5.96
영등포시장역,분위기,1.04
영등포시장역,사교 활동,12.0
영등포시장역,시각적 요소,7.04
영등포시장역,경험,4.39
영등포시장역,다양성,5.72
영등포시장역,특별함,6.88
영등포구청역,분위기,0.15
영등포구청역,사교 활동,6.79
영등포구청역,시각적 요소,5.04
영등포구청역,경험,2.79
영등포구청역,다양성,4.48
영등포구청역,특별함,4.89
서울양평역,분위기,0.17
서울양평역,사교 활동,8.14
서울양평역,시각적 요소,5.92
서울양평역,경험,3.22
서울양평역,다양성,5.11
서울양평역,특별함,7.61
영등포시장교차로,분위기,1.26
영등포시장교차로,사교 활동,9.39
영등포시장교차로,시각적 요소,7.13
영등포시장교차로,경험,3.69
영등포시장교차로,다양성,5.55
영등포시장교차로,특별함,6.25
더현대서울(B2)R,분위기,2.5
더현대서울(B2)R,사교 활동,7.51
더현대서울(B2)R,시각적 요소,4.95
더현대서울(B2)R,경험,2.76
더현대서울(B2)R,다양성,4.41
더현대서울(B2)R,특별함,4.32
여의도브라이튼,분위기,20.29
여의도브라이튼,사교 활동,72.63
여의도브라이튼,시각적 요소,22.71
여의도브라이튼,경험,21.33
여의도브라이튼,다양성,44.17
여의도브라이튼,특별함,46.75
여의도TP타워,분위기,49.35
여의도TP타워,사교 활동,79.21
여의도TP타워,시각적 요소,27.89
여의도TP타워,경험,27.82
여의도TP타워,다양성,58.73
여의도TP타워,특별함,53.0
당산역사거리,분위기,0.24
당산역사거리,사교 활동,6.5
당산역사거리,시각적 요소,5.9
당산역사거리,경험,2.89
당산역사거리,다양성,4.62
당산역사거리,특별함,5.33
신풍역,분위기,3.04
신풍역,사교 활동,17.21
신풍역,시각적 요소,11.1
신풍역,경험,6.02
신풍역,다양성,9.6
신풍역,특별함,11.54
불광역,분위기,-0.18
불광역,사교 활동,6.19
불광역,시각적 요소,5.57
불광역,경험,2.76
불광역,다양성,4.32
불광역,특별함,4.42
연신내역사거리,분위기,-0.86
연신내역사거리,사교 활동,5.56
연신내역사거리,시각적 요소,5.24
연신내역사거리,경험,2.58
연신내역사거리,다양성,4.14
연신내역사거리,특별함,3.95
연신내,분위기,-0.37
연신내,사교 활동,7.43
연신내,시각적 요소,6.28
연신내,경험,2.93
연신내,다양성,4.69
연신내,특별함,5.05
구파발역,분위기,0.12
구파발역,사교 활동,7.17
구파발역,시각적 요소,5.79
구파발역,경험,2.88
구파발역,다양성,4.5
구파발역,특별함,5.52
은평구청입구,분위기,-0.56
은평구청입구,사교 활동,6.29
은평구청입구,시각적 요소,5.17
은평구청입구,경험,2.57
은평구청입구,다양성,4.37
은평구청입구,특별함,5.37
은평이마트,분위기,7.73
은평이마트,사교 활동,18.3
은평이마트,시각적 요소,8.89
은평이마트,경험,3.37
은평이마트,다양성,4.69
은평이마트,특별함,4.91
구산역,분위기,-0.89
구산역,사교 활동,6.48
구산역,시각적 요소,5.36
구산역,경험,2.75
구산역,다양성,4.31
구산역,특별함,4.19
불광역8번출구,분위기,20.79
불광역8번출구,사교 활동,46.47
불광역8번출구,시각적 요소,27.09
불광역8번출구,경험,8.71
불광역8번출구,다양성,12.48
불광역8번출구,특별함,11.97
수색,분위기,2.07
수색,사교 활동,9.99
수색,시각적 요소,7.62
수색,경험,4.57
수색,다양성,6.17
수색,특별함,10.46
새절역,분위기,4.43
새절역,사교 활동,12.74
새절역,시각적 요소,7.75
새절역,경험,4.54
새절역,다양성,7.27
새절역,특별함,6.79
더북한산,분위기,3.79
더북한산,사교 활동,10.07
더북한산,시각적 요소,3.44
더북한산,경험,3.02
더북한산,다양성,4.21
더북한산,특별함,3.98
녹번역,분위기,1.25
녹번역,사교 활동,10.24
녹번역,시각적 요소,7.8
녹번역,경험,4.37
녹번역,다양성,6.0
녹번역,특별함,8.72
진관DT,분위기,3.67
진관DT,사교 활동,9.43
진관DT,시각적 요소,3.75
진관DT,경험,3.55
진관DT,다양성,4.99
진관DT,특별함,6.25
연합뉴스,분위기,33.96
연합뉴스,사교 활동,24.42
연합뉴스,시각적 요소,21.17
연합뉴스,경험,10.56
연합뉴스,다양성,11.59
연합뉴스,특별함,15.32
혜화역,분위기,0.57
혜화역,사교 활동,6.98
혜화역,시각적 요소,6.16
혜화역,경험,3.29
혜화역,다양성,5.25
혜화역,특별함,5.74
경희궁로,분위기,1.36
경희궁로,사교 활동,10.21
경희궁로,시각적 요소,7.37
경희궁로,경험,3.95
경희궁로,다양성,5.63
경희궁로,특별함,7.86
강북삼성병원,분위기,21.59
강북삼성병원,사교 활동,20.78
강북삼성병원,시각적 요소,11.19
강북삼성병원,경험,6.03
강북삼성병원,다양성,7.55
강북삼성병원,특별함,11.3
종로평창동,분위기,1.85
종로평창동,사교 활동,11.07
종로평창동,시각적 요소,9.55
종로평창동,경험,4.48
종로평창동,다양성,6.6
종로평창동,특별함,7.98
광화문우체국,분위기,0.05
광화문우체국,사교 활동,8.18
광화문우체국,시각적 요소,5.81
광화문우체국,경험,3.39
광화문우체국,다양성,5.28
광화문우체국,특별함,6.34
종로R,분위기,-0.26
종로R,사교 활동,5.05
종로R,시각적 요소,3.86
종로R,경험,2.24
종로R,다양성,3.89
종로R,특별함,3.59
정부서울청사R,분위기,0.47
정부서울청사R,사교 활동,8.23
정부서울청사R,시각적 요소,5.41
정부서울청사R,경험,3.41
정부서울청사R,다양성,5.44
정부서울청사R,특별함,5.87
종로구청,분위기,5.21
종로구청,사교 활동,11.26
종로구청,시각적 요소,9.07
종로구청,경험,4.84
종로구청,다양성,7.04
종로구청,특별함,11.12
북촌로,분위기,2.81
북촌로,사교 활동,9.26
북촌로,시각적 요소,6.26
북촌로,경험,3.97
북촌로,다양성,6.02
북촌로,특별함,8.19
안국,분위기,-0.18
안국,사교 활동,6.01
안국,시각적 요소,5.26
안국,경험,2.78
안국,다양성,4.77
안국,특별함,5.33
삼청동,분위기,3.24
삼청동,사교 활동,8.71
삼청동,시각적 요소,4.72
삼청동,경험,4.13
삼청동,다양성,6.11
삼청동,특별함,7.62
광화문D타워,분위기,-0.6
광화문D타워,사교 활동,6.35
광화문D타워,시각적 요소,4.39
광화문D타워,경험,2.71
광화문D타워,다양성,4.62
광화문D타워,특별함,4.82
적선,분위기,1.93
적선,사교 활동,9.12
적선,시각적 요소,7.23
적선,경험,4.05
적선,다양성,5.77
적선,특별함,6.53
인사,분위기,6.26
인사,사교 활동,12.96
인사,시각적 요소,8.07
인사,경험,4.26
인사,다양성,5.63
인사,특별함,9.32
광화문,분위기,-0.06
광화문,사교 활동,5.93
광화문,시각적 요소,3.86
광화문,경험,2.54
광화문,다양성,4.21
광화문,특별함,4.43
성대입구,분위기,1.54
성대입구,사교 활동,12.96
성대입구,시각적 요소,8.62
성대입구,경험,4.36
성대입구,다양성,5.39
성대입구,특별함,9.06
스페이스본,분위기,2.42
스페이스본,사교 활동,13.69
스페이스본,시각적 요소,7.93
스페이스본,경험,4.98
스페이스본,다양성,8.07
스페이스본,특별함,8.77
주얼리시티,분위기,4.28
주얼리시티,사교 활동,9.08
주얼리시티,시각적 요소,6.95
주얼리시티,경험,3.72
주얼리시티,다양성,5.26
주얼리시티,특별함,7.19
종각,분위기,-0.46
종각,사교 활동,7.05
종각,시각적 요소,5.7
종각,경험,3.15
종각,다양성,5.02
종각,특별함,5.6
동숭로아트,분위기,-0.78
동숭로아트,사교 활동,7.01
동숭로아트,시각적 요소,5.13
동숭로아트,경험,3.44
동숭로아트,다양성,5.06
동숭로아트,특별함,5.43
종로관철,분위기,1.32
종로관철,사교 활동,9.2
종로관철,시각적 요소,6.95
종로관철,경험,4.03
종로관철,다양성,6.2
종로관철,특별함,8.69
경복궁역,분위기,0.09
경복궁역,사교 활동,6.62
경복궁역,시각적 요소,6.06
경복궁역,경험,3.03
경복궁역,다양성,5.03
경복궁역,특별함,6.06
이마빌딩,분위기,1.43
이마빌딩,사교 활동,9.57
이마빌딩,시각적 요소,6.36
이마빌딩,경험,3.53
이마빌딩,다양성,5.12
이마빌딩,특별함,8.5
광화문교보문고,분위기,-0.73
광화문교보문고,사교 활동,7.59
광화문교보문고,시각적 요소,4.8
광화문교보문고,경험,2.92
광화문교보문고,다양성,5.37
광화문교보문고,특별함,5.86
정동,분위기,0.6
정동,사교 활동,8.07
정동,시각적 요소,6.3
정동,경험,3.46
정동,다양성,5.3
정동,특별함,9.55
종로플레이스,분위기,1.03
종로플레이스,사교 활동,8.2
종로플레이스,시각적 요소,6.09
종로플레이스,경험,3.26
종로플레이스,다양성,5.22
종로플레이스,특별함,6.48
강북삼성병원1층,분위기,30.35
강북삼성병원1층,사교 활동,32.41
강북삼성병원1층,시각적 요소,15.91
강북삼성병원1층,경험,7.14
강북삼성병원1층,다양성,9.87
강북삼성병원1층,특별함,14.84
서대문역,분위기,0.81
서대문역,사교 활동,7.75
서대문역,시각적 요소,5.27
서대문역,경험,3.12
서대문역,다양성,5.05
서대문역,특별함,5.03
숭례문북창,분위기,1.15
숭례문북창,사교 활동,8.35
숭례문북창,시각적 요소,6.22
숭례문북창,경험,3.92
숭례문북창,다양성,5.63
숭례문북창,특별함,8.02
을지로4가역,분위기,0.71
을지로4가역,사교 활동,8.15
을지로4가역,시각적 요소,5.84
을지로4가역,경험,3.4
을지로4가역,다양성,5.27
을지로4가역,특별함,6.48
동대문두타,분위기,4.45
동대문두타,사교 활동,8.2
동대문두타,시각적 요소,4.49
동대문두타,경험,3.31
동대문두타,다양성,5.09
동대문두타,특별함,5.85
대한상공회의소R,분위기,1.41
대한상공회의소R,사교 활동,11.0
대한상공회의소R,시각적 요소,5.95
대한상공회의소R,경험,4.17
대한상공회의소R,다양성,5.67
대한상공회의소R,특별함,7.63
국립중앙의료원,분위기,0.39
국립중앙의료원,사교 활동,7.14
국립중앙의료원,시각적 요소,6.29
국립중앙의료원,경험,3.18
국립중앙의료원,다양성,4.92
국립중앙의료원,특별함,6.86
동국대,분위기,0.98
동국대,사교 활동,10.15
동국대,시각적 요소,8.85
동국대,경험,4.55
동국대,다양성,6.86
동국대,특별함,11.35
동대문공원,분위기,-0.65
동대문공원,사교 활동,7.21
동대문공원,시각적 요소,5.75
동대문공원,경험,3.13
동대문공원,다양성,5.34
동대문공원,특별함,5.7
을지로국제빌딩,분위기,1.93
을지로국제빌딩,사교 활동,10.66
을지로국제빌딩,시각적 요소,7.51
을지로국제빌딩,경험,3.88
을지로국제빌딩,다양성,5.41
을지로국제빌딩,특별함,8.37
동대입구역,분위기,0.26
동대입구역,사교 활동,8.31
동대입구역,시각적 요소,6.26
동대입구역,경험,3.62
동대입구역,다양성,5.09
동대입구역,특별함,5.44
신당역사거리,분위기,0.6
신당역사거리,사교 활동,7.61
신당역사거리,시각적 요소,6.88
신당역사거리,경험,3.23
신당역사거리,다양성,5.08
신당역사거리,특별함,6.43
연세세브란스,분위기,4.22
연세세브란스,사교 활동,10.12
연세세브란스,시각적 요소,7.37
연세세브란스,경험,4.32
연세세브란스,다양성,5.79
연세세브란스,특별함,8.06
회현역,분위기,5.12
회현역,사교 활동,13.85
회현역,시각적 요소,9.93
회현역,경험,4.66
회현역,다양성,7.11
회현역,특별함,10.27
을지로경기빌딩,분위기,2.72
을지로경기빌딩,사교 활동,10.96
을지로경기빌딩,시각적 요소,10.05
을지로경기빌딩,경험,4.81
을지로경기빌딩,다양성,7.03
을지로경기빌딩,특별함,10.4
명동중앙로,분위기,0.75
명동중앙로,사교 활동,6.51
명동중앙로,시각적 요소,5.83
명동중앙로,경험,2.94
명동중앙로,다양성,4.95
명동중앙로,특별함,5.51
약수역,분위기,0.45
약수역,사교 활동,9.24
약수역,시각적 요소,7.45
약수역,경험,3.6
약수역,다양성,5.38
약수역,특별함,6.4
중구저동,분위기,0.36
중구저동,사교 활동,7.22
중구저동,시각적 요소,6.09
중구저동,경험,3.13
중구저동,다양성,4.93
중구저동,특별함,6.32
명동길,분위기,2.34
명동길,사교 활동,7.97
명동길,시각적 요소,6.54
명동길,경험,3.77
명동길,다양성,5.85
명동길,특별함,7.12
서소문로,분위기,1.68
서소문로,사교 활동,8.6
서소문로,시각적 요소,6.21
서소문로,경험,3.47
서소문로,다양성,5.13
서소문로,특별함,7.24
신당역,분위기,1.13
신당역,사교 활동,8.26
신당역,시각적 요소,8.03
신당역,경험,3.56
신당역,다양성,5.48
신당역,특별함,7.71
명동메트로,분위기,3.81
명동메트로,사교 활동,9.43
명동메트로,시각적 요소,9.83
명동메트로,경험,4.15
명동메트로,다양성,6.36
명동메트로,특별함,7.41
숭례문,분위기,4.6
숭례문,사교 활동,13.89
숭례문,시각적 요소,9.82
숭례문,경험,4.99
숭례문,다양성,6.43
숭례문,특별함,11.02
순화동더샵,분위기,3.12
순화동더샵,사교 활동,11.78
순화동더샵,시각적 요소,7.81
순화동더샵,경험,4.91
순화동더샵,다양성,6.97
순화동더샵,특별함,9.46
환구단,분위기,1.6
환구단,사교 활동,7.66
환구단,시각적 요소,4.23
환구단,경험,3.26
환구단,다양성,4.97
환구단,특별함,5.71
무교동,분위기,1.42
무교동,사교 활동,7.17
무교동,시각적 요소,5.87
무교동,경험,3.18
무교동,다양성,5.38
무교동,특별함,6.5
문화일보,분위기,5.05
문화일보,사교 활동,18.09
문화일보,시각적 요소,11.54
문화일보,경험,7.09
문화일보,다양성,8.69
문화일보,특별함,19.62
태평로,분위기,2.41
태평로,사교 활동,9.81
태평로,시각적 요소,7.09
태평로,경험,3.82
태평로,다양성,5.68
태평로,특별함,6.65
퍼시픽타워,분위기,4.38
퍼시픽타워,사교 활동,12.5
퍼시픽타워,시각적 요소,12.49
퍼시픽타워,경험,4.93
퍼시픽타워,다양성,6.32
퍼시픽타워,특별함,9.72
남산단암,분위기,3.49
남산단암,사교 활동,11.78
남산단암,시각적 요소,8.88
남산단암,경험,4.54
남산단암,다양성,6.09
남산단암,특별함,7.79
황학캐슬,분위기,3.58
황학캐슬,사교 활동,18.09
황학캐슬,시각적 요소,8.32
황학캐슬,경험,4.73
황학캐슬,다양성,5.98
황학캐슬,특별함,10.89
을지로삼화타워,분위기,5.29
을지로삼화타워,사교 활동,15.28
을지로삼화타워,시각적 요소,9.29
을지로삼화타워,경험,5.62
을지로삼화타워,다양성,7.65
을지로삼화타워,특별함,11.14
소공로,분위기,2.68
소공로,사교 활동,8.56
소공로,시각적 요소,6.99
소공로,경험,3.4
소공로,다양성,5.47
소공로,특별함,6.77
을지로한국빌딩,분위기,1.69
을지로한국빌딩,사교 활동,8.25
을지로한국빌딩,시각적 요소,6.81
을지로한국빌딩,경험,3.32
을지로한국빌딩,다양성,4.73
을지로한국빌딩,특별함,7.4
시청,분위기,8.32
시청,사교 활동,16.97
시청,시각적 요소,10.85
시청,경험,5.72
시청,다양성,8.12
시청,특별함,11.65
명동역,분위기,1.94
명동역,사교 활동,9.83
명동역,시각적 요소,6.17
명동역,경험,4.13
명동역,다양성,6.12
명동역,특별함,8.85
명동입구,분위기,1.2
명동입구,사교 활동,8.26
명동입구,시각적 요소,6.18
명동입구,경험,3.37
명동입구,다양성,5.3
명동입구,특별함,6.28
충무로,분위기,8.83
충무로,사교 활동,23.37
충무로,시각적 요소,15.65
충무로,경험,8.42
충무로,다양성,15.92
충무로,특별함,23.58
숭례문SG타워,분위기,1.74
숭례문SG타워,사교 활동,8.19
숭례문SG타워,시각적 요소,5.64
숭례문SG타워,경험,3.43
숭례문SG타워,다양성,5.37
숭례문SG타워,특별함,6.8
세종대로,분위기,4.72
세종대로,사교 활동,14.7
세종대로,시각적 요소,7.7
세종대로,경험,5.42
세종대로,다양성,8.76
세종대로,특별함,10.81
별다방,분위기,-0.19
별다방,사교 활동,6.89
별다방,시각적 요소,3.92
별다방,경험,2.71
별다방,다양성,4.25
별다방,특별함,3.88
명일역,분위기,0.49
명일역,사교 활동,8.5
명일역,시각적 요소,7.68
명일역,경험,3.39
명일역,다양성,5.3
명일역,특별함,6.24
강동구청DT,분위기,-0.37
강동구청DT,사교 활동,6.44
강동구청DT,시각적 요소,5.17
강동구청DT,경험,2.85
강동구청DT,다양성,4.58
강동구청DT,특별함,4.87
강동암사DT,분위기,0.45
강동암사DT,사교 활동,7.75
강동암사DT,시각적 요소,5.94
강동암사DT,경험,3.37
강동암사DT,다양성,5.1
강동암사DT,특별함,5.35
굽은다리역,분위기,0.48
굽은다리역,사교 활동,6.9
굽은다리역,시각적 요소,5.76
굽은다리역,경험,2.79
굽은다리역,다양성,4.56
굽은다리역,특별함,5.32
강동역,분위기,0.17
강동역,사교 활동,7.84
강동역,시각적 요소,6.88
강동역,경험,3.3
강동역,다양성,5.2
강동역,특별함,7.29
둔촌동,분위기,1.49
둔촌동,사교 활동,10.93
둔촌동,시각적 요소,8.05
둔촌동,경험,3.96
둔촌동,다양성,6.21
둔촌동,특별함,9.27
천호로데오,분위기,-0.81
천호로데오,사교 활동,5.56
천호로데오,시각적 요소,5.37
천호로데오,경험,2.57
천호로데오,다양성,4.56
천호로데오,특별함,4.85
천호이마트,분위기,1.47
천호이마트,사교 활동,7.92
천호이마트,시각적 요소,7.54
천호이마트,경험,3.45
천호이마트,다양성,5.69
천호이마트,특별함,6.28
길동역,분위기,-0.8
길동역,사교 활동,8.53
길동역,시각적 요소,6.07
길동역,경험,3.02
길동역,다양성,4.82
길동역,특별함,5.17
상일동,분위기,3.1
상일동,사교 활동,12.0
상일동,시각적 요소,9.1
상일동,경험,4.5
상일동,다양성,6.44
상일동,특별함,8.92
천호역,분위기,1.44
천호역,사교 활동,10.24
천호역,시각적 요소,8.73
천호역,경험,3.87
천호역,다양성,5.53
천호역,특별함,7.46
명일이마트,분위기,-0.31
명일이마트,사교 활동,8.04
명일이마트,시각적 요소,6.08
명일이마트,경험,3.1
명일이마트,다양성,4.96
명일이마트,특별함,5.69
상일동역,분위기,0.73
상일동역,사교 활동,7.63
상일동역,시각적 요소,6.19
상일동역,경험,2.99
상일동역,다양성,4.96
상일동역,특별함,6.71
천호사거리,분위기,0.61
천호사거리,사교 활동,9.66
천호사거리,시각적 요소,9.3
천호사거리,경험,3.84
천호사거리,다양성,6.02
천호사거리,특별함,8.7
강일역,분위기,0.73
강일역,사교 활동,9.43
강일역,시각적 요소,7.16
강일역,경험,4.06
강일역,다양성,6.53
강일역,특별함,12.3
올림픽공원북2문,분위기,1.91
올림픽공원북2문,사교 활동,10.27
올림픽공원북2문,시각적 요소,5.45
올림픽공원북2문,경험,4.09
올림픽공원북2문,다양성,5.77
올림픽공원북2문,특별함,6.35
암사역,분위기,123.75
암사역,사교 활동,148.04
암사역,시각적 요소,64.51
암사역,경험,151.33
암사역,다양성,95.08
암사역,특별함,266.64
강동강일,분위기,76.91
강동강일,사교 활동,97.03
강동강일,시각적 요소,56.79
강동강일,경험,31.61
강동강일,다양성,65.92
강동강일,특별함,64.95
구로디지털타워,분위기,0.95
구로디지털타워,사교 활동,9.66
구로디지털타워,시각적 요소,6.39
구로디지털타워,경험,3.73
구로디지털타워,다양성,5.85
구로디지털타워,특별함,8.68
오류동역,분위기,0.78
오류동역,사교 활동,9.66
오류동역,시각적 요소,7.65
오류동역,경험,3.38
오류동역,다양성,5.35
오류동역,특별함,6.09
구로디지털로,분위기,1.35
구로디지털로,사교 활동,9.76
구로디지털로,시각적 요소,6.81
구로디지털로,경험,3.61
구로디지털로,다양성,5.1
구로디지털로,특별함,7.41
구로에이스,분위기,1.74
구로에이스,사교 활동,11.65
구로에이스,시각적 요소,9.13
구로에이스,경험,4.47
구로에이스,다양성,6.6
구로에이스,특별함,8.64
구로하이엔드,분위기,8.38
구로하이엔드,사교 활동,21.57
구로하이엔드,시각적 요소,14.26
구로하이엔드,경험,6.66
구로하이엔드,다양성,8.78
구로하이엔드,특별함,15.51
현대디큐브2F,분위기,4.24
현대디큐브2F,사교 활동,7.86
현대디큐브2F,시각적 요소,5.73
현대디큐브2F,경험,3.41
현대디큐브2F,다양성,5.1
현대디큐브2F,특별함,5.0
구로호텔,분위기,1.41
구로호텔,사교 활동,7.98
구로호텔,시각적 요소,5.69
구로호텔,경험,3.13
구로호텔,다양성,4.5
구로호텔,특별함,4.87
현대디큐브B2,분위기,1.63
현대디큐브B2,사교 활동,7.91
현대디큐브B2,시각적 요소,7.06
현대디큐브B2,경험,3.06
현대디큐브B2,다양성,4.54
현대디큐브B2,특별함,5.15
구로고척,분위기,0.2
구로고척,사교 활동,6.89
구로고척,시각적 요소,5.43
구로고척,경험,3.14
구로고척,다양성,4.56
구로고척,특별함,6.36
구로NC,분위기,0.5
구로NC,사교 활동,6.24
구로NC,시각적 요소,5.58
구로NC,경험,2.72
구로NC,다양성,4.51
구로NC,특별함,5.03
구로오류DT,분위기,1.39
구로오류DT,사교 활동,12.05
구로오류DT,시각적 요소,6.44
구로오류DT,경험,4.6
구로오류DT,다양성,5.9
구로오류DT,특별함,7.89
구로구청,분위기,0.69
구로구청,사교 활동,11.93
구로구청,시각적 요소,9.25
구로구청,경험,4.3
구로구청,다양성,6.32
구로구청,특별함,10.72
고척아이파크,분위기,2.4
고척아이파크,사교 활동,8.54
고척아이파크,시각적 요소,6.03
고척아이파크,경험,3.54
고척아이파크,다양성,6.14
고척아이파크,특별함,8.75
신도림힐스테이트,분위기,23.41
신도림힐스테이트,사교 활동,87.18
신도림힐스테이트,시각적 요소,36.29
신도림힐스테이트,경험,20.57
신도림힐스테이트,다양성,39.43
신도림힐스테이트,특별함,68.91
답십리역,분위기,-0.11
답십리역,사교 활동,7.3
답십리역,시각적 요소,6.15
답십리역,경험,2.97
답십리역,다양성,4.59
답십리역,특별함,6.25
경희대삼거리,분위기,-0.09
경희대삼거리,사교 활동,10.73
경희대삼거리,시각적 요소,7.99
경희대삼거리,경험,4.32
경희대삼거리,다양성,6.67
경희대삼거리,특별함,8.33
외대정문,분위기,-0.92
외대정문,사교 활동,9.26
외대정문,시각적 요소,6.69
외대정문,경험,3.49
외대정문,다양성,5.59
외대정문,특별함,7.81
신설동역,분위기,-0.33
신설동역,사교 활동,7.28
신설동역,시각적 요소,6.75
신설동역,경험,3.29
신설동역,다양성,4.78
신설동역,특별함,7.01
회기역사거리,분위기,-0.52
회기역사거리,사교 활동,8.29
회기역사거리,시각적 요소,8.3
회기역사거리,경험,3.51
회기역사거리,다양성,5.56
회기역사거리,특별함,9.0
장한평역,분위기,-0.67
장한평역,사교 활동,6.02
장한평역,시각적 요소,5.82
장한평역,경험,2.42
장한평역,다양성,4.4
장한평역,특별함,4.6
경희대,분위기,0.62
경희대,사교 활동,12.24
경희대,시각적 요소,8.7
경희대,경험,4.34
경희대,다양성,6.59
경희대,특별함,8.27
청량리역롯데캐슬스카이,분위기,11.37
청량리역롯데캐슬스카이,사교 활동,27.23
청량리역롯데캐슬스카이,시각적 요소,12.34
청량리역롯데캐슬스카이,경험,11.31
청량리역롯데캐슬스카이,다양성,17.22
청량리역롯데캐슬스카이,특별함,34.71
경동1960,분위기,2.54
경동1960,사교 활동,6.18
경동1960,시각적 요소,3.68
경동1960,경험,2.22
경동1960,다양성,3.9
경동1960,특별함,3.86
사이버한국외대,분위기,32.76
사이버한국외대,사교 활동,230.64
사이버한국외대,시각적 요소,88.97
사이버한국외대,경험,72.02
사이버한국외대,다양성,91.72
사이버한국외대,특별함,355.02
청량리역사,분위기,0.99
청량리역사,사교 활동,5.97
청량리역사,시각적 요소,5.18
청량리역사,경험,2.58
청량리역사,다양성,4.26
청량리역사,특별함,4.84
답십리초교사거리,분위기,17.76
답십리초교사거리,사교 활동,50.26
답십리초교사거리,시각적 요소,17.88
답십리초교사거리,경험,13.16
답십리초교사거리,다양성,29.61
답십리초교사거리,특별함,35.81
장안사거리,분위기,6.16
장안사거리,사교 활동,21.57
장안사거리,시각적 요소,10.49
장안사거리,경험,7.49
장안사거리,다양성,13.67
장안사거리,특별함,18.54
서울숲역,분위기,0.12
서울숲역,사교 활동,6.04
서울숲역,시각적 요소,4.7
서울숲역,경험,2.49
서울숲역,다양성,4.33
서울숲역,특별함,4.33
금호역,분위기,0.07
금호역,사교 활동,10.9
금호역,시각적 요소,7.1
금호역,경험,3.95
금호역,다양성,5.59
금호역,특별함,6.26
뚝섬역,분위기,-0.77
뚝섬역,사교 활동,6.82
뚝섬역,시각적 요소,5.79
뚝섬역,경험,2.89
뚝섬역,다양성,4.43
뚝섬역,특별함,5.24
황학사거리,분위기,1.37
황학사거리,사교 활동,11.26
황학사거리,시각적 요소,7.91
황학사거리,경험,4.64
황학사거리,다양성,6.51
황학사거리,특별함,10.22
성수역,분위기,-0.21
성수역,사교 활동,6.57
성수역,시각적 요소,5.37
성수역,경험,2.74
성수역,다양성,4.42
성수역,특별함,5.27
상왕십리역,분위기,0.47
상왕십리역,사교 활동,8.31
상왕십리역,시각적 요소,6.62
상왕십리역,경험,3.37
상왕십리역,다양성,5.08
상왕십리역,특별함,6.48
왕십리역,분위기,0.06
왕십리역,사교 활동,6.88
왕십리역,시각적 요소,5.42
왕십리역,경험,2.95
왕십리역,다양성,4.38
왕십리역,특별함,5.16
한양대,분위기,0.35
한양대,사교 활동,10.77
한양대,시각적 요소,7.27
한양대,경험,3.97
