Store,Theme,final_theme_score
영등포시장교차로,청결도,7.65
영등포시장교차로,집중도,8.51
영등포시장교차로,가성비,6.24
더현대서울(B2)R,분위기,0.77
더현대서울(B2)R,공간,1.54
더현대서울(B2)R,서비스,3.64
더현대서울(B2)R,청결도,6.21
더현대서울(B2)R,집중도,6.56
더현대서울(B2)R,가성비,1.64
여의도브라이튼,분위기,17.33
여의도브라이튼,공간,20.85
여의도브라이튼,서비스,29.61
여의도브라이튼,청결도,73.91
여의도브라이튼,집중도,69.2
여의도브라이튼,가성비,23.81
여의도TP타워,분위기,21.7
여의도TP타워,공간,28.61
여의도TP타워,서비스,31.31
여의도TP타워,청결도,93.2
여의도TP타워,집중도,95.95
여의도TP타워,가성비,37.96
당산역사거리,분위기,0.96
당산역사거리,공간,2.29
당산역사거리,서비스,4.14
당산역사거리,청결도,6.37
당산역사거리,집중도,6.69
당산역사거리,가성비,5.81
신풍역,분위기,4.17
신풍역,공간,5.85
신풍역,서비스,7.44
신풍역,청결도,13.67
신풍역,집중도,13.87
신풍역,가성비,13.15
불광역,분위기,0.95
불광역,공간,2.09
불광역,서비스,3.68
불광역,청결도,5.98
불광역,집중도,6.24
불광역,가성비,2.58
연신내역사거리,분위기,0.7
연신내역사거리,공간,2.4
연신내역사거리,서비스,3.45
연신내역사거리,청결도,5.83
연신내역사거리,집중도,6.3
연신내역사거리,가성비,3.89
연신내,분위기,1.58
연신내,공간,2.91
연신내,서비스,3.91
연신내,청결도,6.75
연신내,집중도,7.21
연신내,가성비,5.06
구파발역,분위기,1.18
구파발역,공간,2.67
구파발역,서비스,3.86
구파발역,청결도,6.74
구파발역,집중도,7.05
구파발역,가성비,2.98
은평구청입구,분위기,1.15
은평구청입구,공간,1.81
은평구청입구,서비스,3.72
은평구청입구,청결도,6.25
은평구청입구,집중도,6.39
은평구청입구,가성비,1.63
은평이마트,분위기,4.43
은평이마트,공간,4.98
은평이마트,서비스,3.94
은평이마트,청결도,7.19
은평이마트,집중도,7.4
은평이마트,가성비,1.63
구산역,분위기,1.35
구산역,공간,2.28
구산역,서비스,3.68
구산역,청결도,5.86
구산역,집중도,6.35
구산역,가성비,5.01
불광역8번출구,분위기,11.51
불광역8번출구,공간,23.59
불광역8번출구,서비스,10.9
불광역8번출구,청결도,17.7
불광역8번출구,집중도,21.43
불광역8번출구,가성비,19.74
수색,분위기,2.27
수색,공간,3.35
수색,서비스,5.42
수색,청결도,8.32
수색,집중도,8.8
수색,가성비,5.07
새절역,분위기,2.95
새절역,공간,4.5
새절역,서비스,6.06
새절역,청결도,9.29
새절역,집중도,11.16
새절역,가성비,3.08
더북한산,분위기,-0.97
더북한산,공간,0.36
더북한산,서비스,4.22
더북한산,청결도,7.28
더북한산,집중도,9.22
더북한산,가성비,0.45
녹번역,분위기,2.47
녹번역,공간,3.57
녹번역,서비스,5.44
녹번역,청결도,8.74
녹번역,집중도,9.1
녹번역,가성비,2.82
진관DT,분위기,0.69
진관DT,공간,1.22
진관DT,서비스,4.65
진관DT,청결도,7.07
진관DT,집중도,7.92
진관DT,가성비,2.17
연합뉴스,분위기,7.96
연합뉴스,공간,19.17
연합뉴스,서비스,10.59
연합뉴스,청결도,16.83
연합뉴스,집중도,26.95
연합뉴스,가성비,13.41
혜화역,분위기,1.12
혜화역,공간,3.27
혜화역,서비스,4.42
혜화역,청결도,7.14
혜화역,집중도,8.05
혜화역,가성비,6.53
경희궁로,분위기,2.39
경희궁로,공간,3.24
경희궁로,서비스,4.93
경희궁로,청결도,7.66
경희궁로,집중도,8.3
경희궁로,가성비,6.4
강북삼성병원,분위기,5.96
강북삼성병원,공간,8.01
강북삼성병원,서비스,6.89
강북삼성병원,청결도,10.58
강북삼성병원,집중도,13.41
강북삼성병원,가성비,5.14
종로평창동,분위기,2.64
종로평창동,공간,4.92
종로평창동,서비스,5.71
종로평창동,청결도,9.16
종로평창동,집중도,10.5
종로평창동,가성비,8.42
광화문우체국,분위기,1.6
광화문우체국,공간,2.9
광화문우체국,서비스,4.39
광화문우체국,청결도,7.59
광화문우체국,집중도,8.04
광화문우체국,가성비,5.29
종로R,분위기,0.24
종로R,공간,0.72
종로R,서비스,3.44
종로R,청결도,5.33
종로R,집중도,5.53
종로R,가성비,3.59
정부서울청사R,분위기,1.66
정부서울청사R,공간,1.84
정부서울청사R,서비스,4.82
정부서울청사R,청결도,7.19
정부서울청사R,집중도,7.87
정부서울청사R,가성비,5.68
종로구청,분위기,2.51
종로구청,공간,4.88
종로구청,서비스,5.71
종로구청,청결도,10.46
종로구청,집중도,11.63
종로구청,가성비,7.5
북촌로,분위기,1.81
북촌로,공간,3.66
북촌로,서비스,5.15
북촌로,청결도,8.38
북촌로,집중도,9.49
북촌로,가성비,7.84
안국,분위기,0.79
안국,공간,2.08
안국,서비스,4.13
안국,청결도,6.42
안국,집중도,6.93
안국,가성비,5.47
삼청동,분위기,1.24
삼청동,공간,2.23
삼청동,서비스,5.4
삼청동,청결도,8.45
삼청동,집중도,9.94
삼청동,가성비,6.92
광화문D타워,분위기,1.03
광화문D타워,공간,1.84
광화문D타워,서비스,3.98
광화문D타워,청결도,6.39
광화문D타워,집중도,7.03
광화문D타워,가성비,3.08
적선,분위기,1.79
적선,공간,4.29
적선,서비스,5.03
적선,청결도,7.71
적선,집중도,8.59
적선,가성비,3.0
인사,분위기,2.91
인사,공간,5.52
인사,서비스,4.82
인사,청결도,9.61
인사,집중도,10.45
인사,가성비,6.59
광화문,분위기,0.5
광화문,공간,1.57
광화문,서비스,3.6
광화문,청결도,5.88
광화문,집중도,6.22
광화문,가성비,4.42
성대입구,분위기,2.99
성대입구,공간,5.77
성대입구,서비스,4.91
성대입구,청결도,8.72
성대입구,집중도,8.73
성대입구,가성비,7.05
스페이스본,분위기,3.27
스페이스본,공간,6.44
스페이스본,서비스,6.78
스페이스본,청결도,12.03
스페이스본,집중도,12.29
스페이스본,가성비,3.03
주얼리시티,분위기,1.62
주얼리시티,공간,4.08
주얼리시티,서비스,4.53
주얼리시티,청결도,7.96
주얼리시티,집중도,8.62
주얼리시티,가성비,4.77
종각,분위기,1.41
종각,공간,2.77
종각,서비스,4.11
종각,청결도,7.4
종각,집중도,7.9
종각,가성비,5.65
동숭로아트,분위기,1.49
동숭로아트,공간,2.96
동숭로아트,서비스,4.61
동숭로아트,청결도,6.74
동숭로아트,집중도,7.41
동숭로아트,가성비,6.1
종로관철,분위기,1.98
종로관철,공간,3.5
종로관철,서비스,5.33
종로관철,청결도,8.79
종로관철,집중도,9.55
종로관철,가성비,9.98
경복궁역,분위기,1.04
경복궁역,공간,2.69
경복궁역,서비스,4.22
경복궁역,청결도,7.26
경복궁역,집중도,7.64
경복궁역,가성비,5.91
이마빌딩,분위기,2.14
이마빌딩,공간,2.54
이마빌딩,서비스,4.82
이마빌딩,청결도,7.86
이마빌딩,집중도,8.23
이마빌딩,가성비,4.89
광화문교보문고,분위기,1.82
광화문교보문고,공간,1.16
광화문교보문고,서비스,4.8
광화문교보문고,청결도,7.15
광화문교보문고,집중도,7.42
광화문교보문고,가성비,3.25
정동,분위기,1.65
정동,공간,2.61
정동,서비스,4.87
정동,청결도,7.56
정동,집중도,7.54
정동,가성비,6.52
종로플레이스,분위기,1.6
종로플레이스,공간,2.39
종로플레이스,서비스,4.69
종로플레이스,청결도,7.17
종로플레이스,집중도,7.57
종로플레이스,가성비,2.67
강북삼성병원1층,분위기,9.57
강북삼성병원1층,공간,11.18
강북삼성병원1층,서비스,7.93
강북삼성병원1층,청결도,15.37
강북삼성병원1층,집중도,19.58
강북삼성병원1층,가성비,5.43
서대문역,분위기,1.42
서대문역,공간,1.89
서대문역,서비스,4.29
서대문역,청결도,6.7
서대문역,집중도,7.24
서대문역,가성비,5.22
숭례문북창,분위기,1.54
숭례문북창,공간,2.84
숭례문북창,서비스,5.15
숭례문북창,청결도,7.88
숭례문북창,집중도,8.35
숭례문북창,가성비,6.57
을지로4가역,분위기,1.66
을지로4가역,공간,2.6
을지로4가역,서비스,4.63
을지로4가역,청결도,6.89
을지로4가역,집중도,7.42
을지로4가역,가성비,2.51
동대문두타,분위기,0.98
동대문두타,공간,3.16
동대문두타,서비스,4.17
동대문두타,청결도,7.85
동대문두타,집중도,9.28
동대문두타,가성비,2.06
대한상공회의소R,분위기,2.5
대한상공회의소R,공간,2.44
대한상공회의소R,서비스,5.51
대한상공회의소R,청결도,8.2
대한상공회의소R,집중도,8.4
대한상공회의소R,가성비,5.9
국립중앙의료원,분위기,1.16
국립중앙의료원,공간,2.7
국립중앙의료원,서비스,4.26
국립중앙의료원,청결도,6.92
국립중앙의료원,집중도,7.23
국립중앙의료원,가성비,5.51
동국대,분위기,2.27
동국대,공간,4.65
동국대,서비스,6.05
동국대,청결도,9.49
동국대,집중도,9.55
동국대,가성비,8.3
동대문공원,분위기,1.49
동대문공원,공간,3.2
동대문공원,서비스,4.52
동대문공원,청결도,7.45
동대문공원,집중도,7.99
동대문공원,가성비,4.9
을지로국제빌딩,분위기,2.23
을지로국제빌딩,공간,4.45
을지로국제빌딩,서비스,4.94
을지로국제빌딩,청결도,8.13
을지로국제빌딩,집중도,8.38
을지로국제빌딩,가성비,4.26
동대입구역,분위기,1.62
동대입구역,공간,3.79
동대입구역,서비스,4.54
동대입구역,청결도,7.02
동대입구역,집중도,8.0
동대입구역,가성비,6.93
신당역사거리,분위기,1.45
신당역사거리,공간,2.98
신당역사거리,서비스,4.35
신당역사거리,청결도,7.28
신당역사거리,집중도,7.63
신당역사거리,가성비,4.97
연세세브란스,분위기,1.98
연세세브란스,공간,3.68
연세세브란스,서비스,5.15
연세세브란스,청결도,8.24
연세세브란스,집중도,9.1
연세세브란스,가성비,5.91
회현역,분위기,3.31
회현역,공간,6.24
회현역,서비스,5.56
회현역,청결도,12.9
회현역,집중도,13.74
회현역,가성비,6.1
을지로경기빌딩,분위기,2.62
을지로경기빌딩,공간,4.54
을지로경기빌딩,서비스,6.19
을지로경기빌딩,청결도,9.91
을지로경기빌딩,집중도,10.84
을지로경기빌딩,가성비,10.52
명동중앙로,분위기,0.85
명동중앙로,공간,2.79
명동중앙로,서비스,4.06
명동중앙로,청결도,6.97
명동중앙로,집중도,7.75
명동중앙로,가성비,5.82
약수역,분위기,2.01
약수역,공간,4.06
약수역,서비스,4.62
약수역,청결도,7.56
약수역,집중도,8.26
약수역,가성비,6.31
중구저동,분위기,1.24
중구저동,공간,2.81
중구저동,서비스,4.24
중구저동,청결도,7.1
중구저동,집중도,7.3
중구저동,가성비,5.42
명동길,분위기,1.32
명동길,공간,3.76
명동길,서비스,4.98
명동길,청결도,8.09
명동길,집중도,9.3
명동길,가성비,7.05
서소문로,분위기,1.66
서소문로,공간,2.9
서소문로,서비스,4.44
서소문로,청결도,7.61
서소문로,집중도,7.77
서소문로,가성비,6.65
신당역,분위기,1.62
신당역,공간,3.61
신당역,서비스,4.73
신당역,청결도,7.76
신당역,집중도,8.28
신당역,가성비,7.29
명동메트로,분위기,2.01
명동메트로,공간,5.28
명동메트로,서비스,5.18
명동메트로,청결도,9.25
명동메트로,집중도,11.01
명동메트로,가성비,7.63
숭례문,분위기,3.33
숭례문,공간,6.07
숭례문,서비스,5.71
숭례문,청결도,9.63
숭례문,집중도,10.19
숭례문,가성비,7.46
순화동더샵,분위기,2.66
순화동더샵,공간,4.49
순화동더샵,서비스,6.36
순화동더샵,청결도,9.94
순화동더샵,집중도,11.07
순화동더샵,가성비,5.56
환구단,분위기,0.86
환구단,공간,0.5
환구단,서비스,4.38
환구단,청결도,7.13
환구단,집중도,7.77
환구단,가성비,4.61
무교동,분위기,1.05
무교동,공간,2.34
무교동,서비스,4.42
무교동,청결도,7.78
무교동,집중도,8.06
무교동,가성비,5.65
문화일보,분위기,4.72
문화일보,공간,9.85
문화일보,서비스,7.37
문화일보,청결도,15.73
문화일보,집중도,15.47
문화일보,가성비,10.9
태평로,분위기,1.92
태평로,공간,3.82
태평로,서비스,4.84
태평로,청결도,8.46
태평로,집중도,8.99
태평로,가성비,5.47
퍼시픽타워,분위기,3.28
퍼시픽타워,공간,6.12
퍼시픽타워,서비스,5.65
퍼시픽타워,청결도,9.17
퍼시픽타워,집중도,9.94
퍼시픽타워,가성비,5.09
남산단암,분위기,2.78
남산단암,공간,4.82
남산단암,서비스,5.52
남산단암,청결도,9.48
남산단암,집중도,9.91
남산단암,가성비,8.12
황학캐슬,분위기,3.96
황학캐슬,공간,5.71
황학캐슬,서비스,5.37
황학캐슬,청결도,9.23
황학캐슬,집중도,9.61
황학캐슬,가성비,2.42
을지로삼화타워,분위기,3.64
을지로삼화타워,공간,5.54
을지로삼화타워,서비스,6.55
을지로삼화타워,청결도,11.62
을지로삼화타워,집중도,13.03
을지로삼화타워,가성비,8.44
소공로,분위기,1.48
소공로,공간,3.13
소공로,서비스,4.77
소공로,청결도,7.43
소공로,집중도,8.06
소공로,가성비,5.09
을지로한국빌딩,분위기,1.49
을지로한국빌딩,공간,3.54
을지로한국빌딩,서비스,4.26
을지로한국빌딩,청결도,7.04
을지로한국빌딩,집중도,7.02
을지로한국빌딩,가성비,5.89
시청,분위기,4.29
시청,공간,6.38
시청,서비스,6.88
시청,청결도,12.77
시청,집중도,14.23
시청,가성비,11.84
명동역,분위기,2.04
명동역,공간,4.43
명동역,서비스,5.42
명동역,청결도,8.97
명동역,집중도,9.81
명동역,가성비,7.36
명동입구,분위기,1.63
명동입구,공간,3.38
명동입구,서비스,4.38
명동입구,청결도,7.71
명동입구,집중도,8.72
명동입구,가성비,6.18
충무로,분위기,6.23
충무로,공간,9.62
충무로,서비스,9.18
충무로,청결도,23.26
충무로,집중도,25.93
충무로,가성비,19.21
숭례문SG타워,분위기,1.37
숭례문SG타워,공간,2.52
숭례문SG타워,서비스,4.66
숭례문SG타워,청결도,7.18
숭례문SG타워,집중도,7.69
숭례문SG타워,가성비,4.8
세종대로,분위기,3.29
세종대로,공간,4.02
세종대로,서비스,7.42
세종대로,청결도,11.67
세종대로,집중도,12.72
세종대로,가성비,11.07
별다방,분위기,0.59
별다방,공간,0.12
별다방,서비스,3.67
별다방,청결도,6.2
별다방,집중도,6.53
별다방,가성비,3.31
명일역,분위기,1.91
명일역,공간,3.43
명일역,서비스,4.5
명일역,청결도,7.23
명일역,집중도,7.86
명일역,가성비,6.07
강동구청DT,분위기,1.15
강동구청DT,공간,2.17
강동구청DT,서비스,3.99
강동구청DT,청결도,6.15
강동구청DT,집중도,6.59
강동구청DT,가성비,2.71
강동암사DT,분위기,1.42
강동암사DT,공간,2.76
강동암사DT,서비스,4.36
강동암사DT,청결도,6.81
강동암사DT,집중도,7.53
강동암사DT,가성비,0.94
굽은다리역,분위기,1.11
굽은다리역,공간,2.38
굽은다리역,서비스,3.92
굽은다리역,청결도,6.33
굽은다리역,집중도,6.44
굽은다리역,가성비,4.3
강동역,분위기,1.55
강동역,공간,3.13
강동역,서비스,4.43
강동역,청결도,7.71
강동역,집중도,7.81
강동역,가성비,5.65
둔촌동,분위기,2.61
둔촌동,공간,3.74
둔촌동,서비스,5.35
둔촌동,청결도,8.9
둔촌동,집중도,9.1
둔촌동,가성비,7.7
천호로데오,분위기,0.85
천호로데오,공간,2.1
천호로데오,서비스,3.95
천호로데오,청결도,6.15
천호로데오,집중도,6.59
천호로데오,가성비,4.97
천호이마트,분위기,1.46
천호이마트,공간,3.9
천호이마트,서비스,4.56
천호이마트,청결도,7.87
천호이마트,집중도,8.77
천호이마트,가성비,5.26
길동역,분위기,2.06
길동역,공간,2.58
길동역,서비스,4.07
길동역,청결도,6.71
길동역,집중도,7.26
길동역,가성비,4.04
상일동,분위기,2.97
상일동,공간,4.57
상일동,서비스,5.29
상일동,청결도,9.15
상일동,집중도,9.76
상일동,가성비,4.55
천호역,분위기,2.32
천호역,공간,4.8
천호역,서비스,4.74
천호역,청결도,8.21
천호역,집중도,8.83
천호역,가성비,4.36
명일이마트,분위기,1.74
명일이마트,공간,3.81
명일이마트,서비스,4.05
명일이마트,청결도,7.35
명일이마트,집중도,7.89
명일이마트,가성비,1.1
상일동역,분위기,1.37
상일동역,공간,2.51
상일동역,서비스,4.26
상일동역,청결도,7.11
상일동역,집중도,7.21
상일동역,가성비,3.56
천호사거리,분위기,2.36
천호사거리,공간,4.26
천호사거리,서비스,4.96
천호사거리,청결도,8.85
천호사거리,집중도,8.97
천호사거리,가성비,6.58
강일역,분위기,2.22
강일역,공간,2.99
강일역,서비스,6.31
강일역,청결도,8.72
강일역,집중도,8.75
강일역,가성비,5.05
올림픽공원북2문,분위기,2.27
올림픽공원북2문,공간,2.85
올림픽공원북2문,서비스,5.19
올림픽공원북2문,청결도,7.27
올림픽공원북2문,집중도,8.27
올림픽공원북2문,가성비,7.38
암사역,분위기,57.46
암사역,공간,62.7
암사역,서비스,102.07
암사역,청결도,137.79
암사역,집중도,172.15
암사역,가성비,130.53
강동강일,분위기,30.82
강동강일,공간,55.84
강동강일,서비스,45.2
강동강일,청결도,88.26
강동강일,집중도,113.35
강동강일,가성비,35.55
구로디지털타워,분위기,2.21
구로디지털타워,공간,2.77
구로디지털타워,서비스,4.89
구로디지털타워,청결도,8.53
구로디지털타워,집중도,8.61
구로디지털타워,가성비,4.85
오류동역,분위기,2.21
오류동역,공간,3.46
오류동역,서비스,4.35
오류동역,청결도,7.58
오류동역,집중도,8.48
오류동역,가성비,5.52
구로디지털로,분위기,2.08
구로디지털로,공간,3.22
구로디지털로,서비스,4.41
구로디지털로,청결도,7.51
구로디지털로,집중도,7.8
구로디지털로,가성비,4.16
구로에이스,분위기,2.78
구로에이스,공간,4.79
구로에이스,서비스,5.45
구로에이스,청결도,9.41
구로에이스,집중도,9.84
구로에이스,가성비,5.01
구로하이엔드,분위기,5.79
구로하이엔드,공간,7.46
구로하이엔드,서비스,7.49
구로하이엔드,청결도,13.47
구로하이엔드,집중도,14.12
구로하이엔드,가성비,11.93
현대디큐브2F,분위기,1.04
현대디큐브2F,공간,3.71
현대디큐브2F,서비스,4.22
현대디큐브2F,청결도,6.78
현대디큐브2F,집중도,7.92
현대디큐브2F,가성비,1.31
구로호텔,분위기,1.43
구로호텔,공간,2.3
구로호텔,서비스,3.88
구로호텔,청결도,6.16
구로호텔,집중도,6.6
구로호텔,가성비,4.53
현대디큐브B2,분위기,1.34
현대디큐브B2,공간,3.28
현대디큐브B2,서비스,3.72
현대디큐브B2,청결도,6.76
현대디큐브B2,집중도,7.18
현대디큐브B2,가성비,1.82
구로고척,분위기,1.1
구로고척,공간,1.89
구로고척,서비스,4.14
구로고척,청결도,6.38
구로고척,집중도,6.38
구로고척,가성비,3.58
구로NC,분위기,0.74
구로NC,공간,2.27
구로NC,서비스,3.71
구로NC,청결도,6.33
구로NC,집중도,6.6
구로NC,가성비,0.9
구로오류DT,분위기,2.88
구로오류DT,공간,3.26
구로오류DT,서비스,5.44
구로오류DT,청결도,7.88
구로오류DT,집중도,8.67
구로오류DT,가성비,3.19
구로구청,분위기,3.04
구로구청,공간,4.14
구로구청,서비스,5.6
구로구청,청결도,9.35
구로구청,집중도,9.38
구로구청,가성비,8.85
고척아이파크,분위기,1.58
고척아이파크,공간,2.5
고척아이파크,서비스,4.8
고척아이파크,청결도,8.45
고척아이파크,집중도,8.94
고척아이파크,가성비,1.64
신도림힐스테이트,분위기,19.09
신도림힐스테이트,공간,27.75
신도림힐스테이트,서비스,28.54
신도림힐스테이트,청결도,74.04
신도림힐스테이트,집중도,60.92
신도림힐스테이트,가성비,36.28
답십리역,분위기,1.39
답십리역,공간,2.58
답십리역,서비스,3.94
답십리역,청결도,6.92
답십리역,집중도,7.04
답십리역,가성비,4.91
경희대삼거리,분위기,2.67
경희대삼거리,공간,5.22
경희대삼거리,서비스,5.64
경희대삼거리,청결도,9.01
경희대삼거리,집중도,9.65
경희대삼거리,가성비,7.99
외대정문,분위기,2.32
외대정문,공간,3.35
외대정문,서비스,4.72
외대정문,청결도,8.17
외대정문,집중도,8.26
외대정문,가성비,5.18
신설동역,분위기,1.5
신설동역,공간,3.1
신설동역,서비스,4.15
신설동역,청결도,7.12
신설동역,집중도,7.28
신설동역,가성비,5.61
회기역사거리,분위기,2.1
회기역사거리,공간,3.48
회기역사거리,서비스,4.71
회기역사거리,청결도,8.17
회기역사거리,집중도,8.07
회기역사거리,가성비,3.29
장한평역,분위기,1.02
장한평역,공간,2.52
장한평역,서비스,3.66
장한평역,청결도,6.16
장한평역,집중도,6.47
장한평역,가성비,4.89
경희대,분위기,3.01
경희대,공간,4.93
경희대,서비스,5.29
경희대,청결도,9.65
경희대,집중도,10.07
경희대,가성비,8.28
청량리역롯데캐슬스카이,분위기,7.65
청량리역롯데캐슬스카이,공간,9.87
청량리역롯데캐슬스카이,서비스,11.82
청량리역롯데캐슬스카이,청결도,27.95
청량리역롯데캐슬스카이,집중도,28.12
청량리역롯데캐슬스카이,가성비,23.76
경동1960,분위기,-0.87
경동1960,공간,-0.15
경동1960,서비스,4.04
경동1960,청결도,6.37
경동1960,집중도,7.28
경동1960,가성비,4.65
사이버한국외대,분위기,36.66
사이버한국외대,공간,63.28
사이버한국외대,서비스,64.25
사이버한국외대,청결도,182.34
사이버한국외대,집중도,104.95
사이버한국외대,가성비,130.53
청량리역사,분위기,0.44
청량리역사,공간,1.99
청량리역사,서비스,3.55
청량리역사,청결도,6.13
청량리역사,집중도,6.15
청량리역사,가성비,0.53
답십리초교사거리,분위기,14.94
답십리초교사거리,공간,13.55
답십리초교사거리,서비스,15.35
답십리초교사거리,청결도,43.44
답십리초교사거리,집중도,46.29
답십리초교사거리,가성비,31.08
장안사거리,분위기,5.36
장안사거리,공간,5.55
장안사거리,서비스,8.93
장안사거리,청결도,19.52
장안사거리,집중도,19.71
장안사거리,가성비,14.47
서울숲역,분위기,0.68
서울숲역,공간,1.77
서울숲역,서비스,3.87
서울숲역,청결도,5.68
서울숲역,집중도,6.04
서울숲역,가성비,1.74
금호역,분위기,2.73
금호역,공간,3.83
금호역,서비스,5.03
금호역,청결도,7.75
금호역,집중도,8.72
금호역,가성비,6.87
뚝섬역,분위기,1.43
뚝섬역,공간,2.88
뚝섬역,서비스,3.79
뚝섬역,청결도,6.56
뚝섬역,집중도,6.62
뚝섬역,가성비,4.79
황학사거리,분위기,2.77
황학사거리,공간,4.55
황학사거리,서비스,5.69
황학사거리,청결도,9.93
황학사거리,집중도,10.07
황학사거리,가성비,3.76
성수역,분위기,1.18
성수역,공간,2.06
성수역,서비스,3.89
성수역,청결도,6.4
성수역,집중도,6.47
성수역,가성비,5.08
상왕십리역,분위기,1.72
상왕십리역,공간,2.96
상왕십리역,서비스,4.41
상왕십리역,청결도,7.23
상왕십리역,집중도,7.64
상왕십리역,가성비,4.54
왕십리역,분위기,0.99
왕십리역,공간,2.16
왕십리역,서비스,3.83
왕십리역,청결도,6.16
왕십리역,집중도,6.34
왕십리역,가성비,2.67
한양대,분위기,2.58
한양대,공간,4.66
한양대,서비스,5.05
한양대,청결도,9.35
한양대,집중도,9.57
한양대,가성비,4.51
엔터식스,분위기,4.57
엔터식스,공간,7.16
엔터식스,서비스,6.08
엔터식스,청결도,11.89
엔터식스,집중도,17.23
엔터식스,가성비,2.49
신금호역,분위기,2.78
신금호역,공간,3.15
신금호역,서비스,6.16
신금호역,청결도,8.45
신금호역,집중도,9.61
신금호역,가성비,13.31
뚝섬역교차로,분위기,66.84
뚝섬역교차로,공간,52.67
뚝섬역교차로,서비스,71.0
뚝섬역교차로,청결도,92.78
뚝섬역교차로,집중도,140.24
뚝섬역교차로,가성비,78.72
옥수,분위기,2.76
옥수,공간,3.12
옥수,서비스,6.45
옥수,청결도,8.69
옥수,집중도,9.79
옥수,가성비,7.52
성수낙낙,분위기,1.7
성수낙낙,공간,1.86
성수낙낙,서비스,4.48
성수낙낙,청결도,6.58
성수낙낙,집중도,6.85
성수낙낙,가성비,4.31
용산역써밋R,분위기,1.22
용산역써밋R,공간,1.52
용산역써밋R,서비스,4.17
용산역써밋R,청결도,6.64
용산역써밋R,집중도,6.83
용산역써밋R,가성비,3.9
신용산역,분위기,1.86
신용산역,공간,3.36
신용산역,서비스,4.1
신용산역,청결도,7.33
신용산역,집중도,7.61
신용산역,가성비,4.5
용산파크타워,분위기,4.19
용산파크타워,공간,8.84
용산파크타워,서비스,8.22
용산파크타워,청결도,13.96
용산파크타워,집중도,15.49
용산파크타워,가성비,6.09
남영동,분위기,2.37
남영동,공간,4.56
남영동,서비스,4.67
남영동,청결도,7.88
남영동,집중도,8.2
남영동,가성비,7.04
한남동R,분위기,3.6
한남동R,공간,4.31
한남동R,서비스,7.27
한남동R,청결도,11.2
한남동R,집중도,11.91
한남동R,가성비,6.88
서울타워,분위기,0.94
서울타워,공간,5.63
서울타워,서비스,5.69
서울타워,청결도,10.43
서울타워,집중도,12.72
서울타워,가성비,6.1
서울역동자동,분위기,2.31
서울역동자동,공간,4.15
서울역동자동,서비스,4.96
서울역동자동,청결도,8.65
서울역동자동,집중도,9.27
서울역동자동,가성비,4.98
순천향입구,분위기,1.68
순천향입구,공간,3.66
순천향입구,서비스,4.51
순천향입구,청결도,7.15
순천향입구,집중도,7.92
순천향입구,가성비,5.93
동빙고,분위기,2.39
동빙고,공간,4.08
동빙고,서비스,6.15
동빙고,청결도,9.19
동빙고,집중도,10.02
동빙고,가성비,6.78
숙대입구역,분위기,2.47
숙대입구역,공간,5.17
숙대입구역,서비스,5.36
숙대입구역,청결도,9.52
숙대입구역,집중도,9.92
숙대입구역,가성비,7.82
용산아이파크몰6F,분위기,1.02
용산아이파크몰6F,공간,2.67
용산아이파크몰6F,서비스,3.7
용산아이파크몰6F,청결도,6.93
용산아이파크몰6F,집중도,7.51
용산아이파크몰6F,가성비,1.02
동부이촌동,분위기,3.41
동부이촌동,공간,5.24
동부이촌동,서비스,6.58
동부이촌동,청결도,10.4
동부이촌동,집중도,12.11
동부이촌동,가성비,7.98
숙명여대정문,분위기,2.83
숙명여대정문,공간,2.57
숙명여대정문,서비스,5.96
숙명여대정문,청결도,8.47
숙명여대정문,집중도,8.84
숙명여대정문,가성비,9.28
용산해링턴스퀘어,분위기,2.52
용산해링턴스퀘어,공간,3.85
용산해링턴스퀘어,서비스,6.07
용산해링턴스퀘어,청결도,9.55
용산해링턴스퀘어,집중도,9.59
용산해링턴스퀘어,가성비,5.43
경리단길,분위기,3.72
경리단길,공간,5.31
경리단길,서비스,8.23
경리단길,청결도,13.07
경리단길,집중도,12.24
경리단길,가성비,13.35
서울역사,분위기,54.37
서울역사,공간,37.81
서울역사,서비스,32.89
서울역사,청결도,73.96
서울역사,집중도,91.44
서울역사,가성비,32.35
용산리첸시아,분위기,2.57
용산리첸시아,공간,4.93
용산리첸시아,서비스,5.08
용산리첸시아,청결도,9.03
용산리첸시아,집중도,9.39
용산리첸시아,가성비,3.4
용산전자랜드,분위기,3.1
용산전자랜드,공간,3.03
용산전자랜드,서비스,5.84
용산전자랜드,청결도,9.3
용산전자랜드,집중도,9.15
용산전자랜드,가성비,6.19
용산이마트,분위기,436.2
용산이마트,공간,890.37
용산이마트,서비스,336.19
용산이마트,청결도,538.01
용산이마트,집중도,551.73
용산이마트,가성비,128.7
상봉,분위기,1.06
상봉,공간,1.79
상봉,서비스,3.67
상봉,청결도,6.01
상봉,집중도,6.29
상봉,가성비,2.92
중랑역,분위기,1.88
중랑역,공간,3.44
중랑역,서비스,4.06
중랑역,청결도,7.62
중랑역,집중도,7.85
중랑역,가성비,4.12
중랑구청,분위기,1.95
중랑구청,공간,3.26
중랑구청,서비스,4.2
중랑구청,청결도,7.14
중랑구청,집중도,7.79
중랑구청,가성비,3.11
사가정역,분위기,1.04
사가정역,공간,2.1
사가정역,서비스,3.73
사가정역,청결도,6.09
사가정역,집중도,6.32
