Store,Theme,final_theme_score
여의도한양증권,환경,8.63
여의도한양증권,프라이버시,12.66
여의도한양증권,집중도,13.76
여의도한양증권,개인 시간,25.13
여의도한양증권,편의성,14.69
여의도일신,분위기,2.06
여의도일신,환경,7.29
여의도일신,프라이버시,8.26
여의도일신,집중도,11.92
여의도일신,개인 시간,11.74
여의도일신,편의성,10.79
롯데캐슬여의도,분위기,5.33
롯데캐슬여의도,환경,11.6
롯데캐슬여의도,프라이버시,14.08
롯데캐슬여의도,집중도,18.86
롯데캐슬여의도,개인 시간,19.35
롯데캐슬여의도,편의성,11.07
문래동,분위기,0.91
문래동,환경,5.12
문래동,프라이버시,6.61
문래동,집중도,8.64
문래동,개인 시간,17.0
문래동,편의성,12.93
여의도호성,분위기,0.91
여의도호성,환경,6.43
여의도호성,프라이버시,6.25
여의도호성,집중도,10.11
여의도호성,개인 시간,10.81
여의도호성,편의성,9.98
타임스퀘어B2,분위기,1.3
타임스퀘어B2,환경,4.93
타임스퀘어B2,프라이버시,7.02
타임스퀘어B2,집중도,11.55
타임스퀘어B2,개인 시간,8.63
타임스퀘어B2,편의성,5.99
여의도의사당,분위기,1.04
여의도의사당,환경,6.04
여의도의사당,프라이버시,6.87
여의도의사당,집중도,11.49
여의도의사당,개인 시간,9.12
여의도의사당,편의성,9.21
여의도IFC(1F),분위기,0.62
여의도IFC(1F),환경,5.13
여의도IFC(1F),프라이버시,6.45
여의도IFC(1F),집중도,9.14
여의도IFC(1F),개인 시간,13.56
여의도IFC(1F),편의성,9.51
여의도교직원공제회,분위기,177.46
여의도교직원공제회,환경,212.84
여의도교직원공제회,프라이버시,794.6
여의도교직원공제회,집중도,368.82
여의도교직원공제회,개인 시간,279.55
여의도교직원공제회,편의성,255.32
선유도역 1번출구,분위기,0.19
선유도역 1번출구,환경,4.03
선유도역 1번출구,프라이버시,4.99
선유도역 1번출구,집중도,7.71
선유도역 1번출구,개인 시간,7.34
선유도역 1번출구,편의성,7.73
영등포시장역,분위기,1.38
영등포시장역,환경,4.94
영등포시장역,프라이버시,6.25
영등포시장역,집중도,8.13
영등포시장역,개인 시간,6.96
영등포시장역,편의성,7.37
영등포구청역,분위기,-0.4
영등포구청역,환경,3.06
영등포구청역,프라이버시,3.64
영등포구청역,집중도,6.52
영등포구청역,개인 시간,5.01
영등포구청역,편의성,5.84
서울양평역,분위기,0.1
서울양평역,환경,3.9
서울양평역,프라이버시,4.43
서울양평역,집중도,7.35
서울양평역,개인 시간,9.4
서울양평역,편의성,7.7
영등포시장교차로,분위기,0.48
영등포시장교차로,환경,4.92
영등포시장교차로,프라이버시,5.08
영등포시장교차로,집중도,8.51
영등포시장교차로,개인 시간,6.76
영등포시장교차로,편의성,7.31
더현대서울(B2)R,분위기,-0.29
더현대서울(B2)R,환경,2.91
더현대서울(B2)R,프라이버시,3.45
더현대서울(B2)R,집중도,6.56
더현대서울(B2)R,개인 시간,4.91
더현대서울(B2)R,편의성,4.86
여의도브라이튼,분위기,14.97
여의도브라이튼,환경,22.93
여의도브라이튼,프라이버시,47.95
여의도브라이튼,집중도,69.2
여의도브라이튼,개인 시간,63.68
여의도브라이튼,편의성,59.68
여의도TP타워,분위기,20.89
여의도TP타워,환경,29.03
여의도TP타워,프라이버시,78.86
여의도TP타워,집중도,95.95
여의도TP타워,개인 시간,113.02
여의도TP타워,편의성,104.23
당산역사거리,분위기,-0.56
당산역사거리,환경,3.68
당산역사거리,프라이버시,4.15
당산역사거리,집중도,6.69
당산역사거리,개인 시간,5.55
당산역사거리,편의성,6.42
신풍역,분위기,3.15
신풍역,환경,6.89
신풍역,프라이버시,10.96
신풍역,집중도,13.87
신풍역,개인 시간,18.82
신풍역,편의성,15.88
불광역,분위기,-0.65
불광역,환경,3.33
불광역,프라이버시,4.0
불광역,집중도,6.24
불광역,개인 시간,4.72
불광역,편의성,5.17
연신내역사거리,분위기,-0.75
연신내역사거리,환경,3.45
연신내역사거리,프라이버시,3.71
연신내역사거리,집중도,6.3
연신내역사거리,개인 시간,4.1
연신내역사거리,편의성,5.03
연신내,분위기,-0.08
연신내,환경,4.02
연신내,프라이버시,4.65
연신내,집중도,7.21
연신내,개인 시간,5.91
연신내,편의성,6.69
구파발역,분위기,-0.27
구파발역,환경,3.89
구파발역,프라이버시,3.91
구파발역,집중도,7.05
구파발역,개인 시간,6.59
구파발역,편의성,5.82
은평구청입구,분위기,-0.61
은평구청입구,환경,3.01
은평구청입구,프라이버시,3.78
은평구청입구,집중도,6.39
은평구청입구,개인 시간,6.24
은평구청입구,편의성,5.17
은평이마트,분위기,3.04
은평이마트,환경,4.66
은평이마트,프라이버시,8.79
은평이마트,집중도,7.4
은평이마트,개인 시간,9.32
은평이마트,편의성,5.35
구산역,분위기,-0.44
구산역,환경,3.47
구산역,프라이버시,3.77
구산역,집중도,6.35
구산역,개인 시간,4.17
구산역,편의성,5.33
불광역8번출구,분위기,11.06
불광역8번출구,환경,14.4
불광역8번출구,프라이버시,44.84
불광역8번출구,집중도,21.43
불광역8번출구,개인 시간,34.65
불광역8번출구,편의성,29.98
수색,분위기,0.83
수색,환경,5.11
수색,프라이버시,7.11
수색,집중도,8.8
수색,개인 시간,10.81
수색,편의성,8.41
새절역,분위기,1.55
새절역,환경,5.64
새절역,프라이버시,7.17
새절역,집중도,11.16
새절역,개인 시간,8.45
새절역,편의성,6.42
더북한산,분위기,0.32
더북한산,환경,1.83
더북한산,프라이버시,-0.28
더북한산,집중도,9.22
더북한산,개인 시간,3.76
더북한산,편의성,4.8
녹번역,분위기,0.93
녹번역,환경,5.38
녹번역,프라이버시,7.0
녹번역,집중도,9.1
녹번역,개인 시간,11.6
녹번역,편의성,6.98
진관DT,분위기,0.58
진관DT,환경,2.74
진관DT,프라이버시,2.26
진관DT,집중도,7.92
진관DT,개인 시간,5.88
진관DT,편의성,5.52
연합뉴스,분위기,5.73
연합뉴스,환경,17.07
연합뉴스,프라이버시,28.78
연합뉴스,집중도,26.95
연합뉴스,개인 시간,13.56
연합뉴스,편의성,11.49
혜화역,분위기,-0.21
혜화역,환경,4.48
혜화역,프라이버시,4.7
혜화역,집중도,8.05
혜화역,개인 시간,5.62
혜화역,편의성,6.53
경희궁로,분위기,0.82
경희궁로,환경,5.19
경희궁로,프라이버시,5.71
경희궁로,집중도,8.3
경희궁로,개인 시간,7.61
경희궁로,편의성,7.65
강북삼성병원,분위기,3.75
강북삼성병원,환경,8.68
강북삼성병원,프라이버시,12.23
강북삼성병원,집중도,13.41
강북삼성병원,개인 시간,11.25
강북삼성병원,편의성,8.44
종로평창동,분위기,1.1
종로평창동,환경,6.41
종로평창동,프라이버시,7.07
종로평창동,집중도,10.5
종로평창동,개인 시간,8.1
종로평창동,편의성,8.49
광화문우체국,분위기,0.12
광화문우체국,환경,4.22
광화문우체국,프라이버시,4.65
광화문우체국,집중도,8.04
광화문우체국,개인 시간,7.84
광화문우체국,편의성,7.77
종로R,분위기,-0.71
종로R,환경,1.52
종로R,프라이버시,2.73
종로R,집중도,5.53
종로R,개인 시간,3.52
종로R,편의성,4.71
정부서울청사R,분위기,0.12
정부서울청사R,환경,3.34
정부서울청사R,프라이버시,4.48
정부서울청사R,집중도,7.87
정부서울청사R,개인 시간,6.31
정부서울청사R,편의성,6.77
종로구청,분위기,1.15
종로구청,환경,6.38
종로구청,프라이버시,7.8
종로구청,집중도,11.63
종로구청,개인 시간,14.34
종로구청,편의성,11.89
북촌로,분위기,0.59
북촌로,환경,5.31
북촌로,프라이버시,5.75
북촌로,집중도,9.49
북촌로,개인 시간,7.92
북촌로,편의성,8.34
안국,분위기,-0.59
안국,환경,3.39
안국,프라이버시,4.0
안국,집중도,6.93
안국,개인 시간,5.14
안국,편의성,6.08
삼청동,분위기,0.4
삼청동,환경,4.03
삼청동,프라이버시,4.21
삼청동,집중도,9.94
삼청동,개인 시간,7.29
삼청동,편의성,7.91
광화문D타워,분위기,-0.14
광화문D타워,환경,3.11
광화문D타워,프라이버시,3.6
광화문D타워,집중도,7.03
광화문D타워,개인 시간,4.78
광화문D타워,편의성,5.23
적선,분위기,0.42
적선,환경,5.6
적선,프라이버시,5.92
적선,집중도,8.59
적선,개인 시간,6.93
적선,편의성,6.11
인사,분위기,1.52
인사,환경,5.83
인사,프라이버시,8.51
인사,집중도,10.45
인사,개인 시간,16.23
인사,편의성,13.56
광화문,분위기,-0.04
광화문,환경,2.77
광화문,프라이버시,2.78
광화문,집중도,6.22
광화문,개인 시간,4.43
광화문,편의성,5.42
성대입구,분위기,1.48
성대입구,환경,6.51
성대입구,프라이버시,7.27
성대입구,집중도,8.73
성대입구,개인 시간,20.5
성대입구,편의성,16.18
스페이스본,분위기,1.69
스페이스본,환경,7.33
스페이스본,프라이버시,8.54
스페이스본,집중도,12.29
스페이스본,개인 시간,17.42
스페이스본,편의성,7.34
주얼리시티,분위기,0.47
주얼리시티,환경,5.02
주얼리시티,프라이버시,6.39
주얼리시티,집중도,8.62
주얼리시티,개인 시간,9.4
주얼리시티,편의성,7.88
종각,분위기,-0.15
종각,환경,4.09
종각,프라이버시,4.53
종각,집중도,7.9
종각,개인 시간,6.69
종각,편의성,7.24
동숭로아트,분위기,-0.01
동숭로아트,환경,4.5
동숭로아트,프라이버시,4.54
동숭로아트,집중도,7.41
동숭로아트,개인 시간,5.23
동숭로아트,편의성,6.18
종로관철,분위기,0.5
종로관철,환경,5.34
종로관철,프라이버시,5.86
종로관철,집중도,9.55
종로관철,개인 시간,8.94
종로관철,편의성,9.34
경복궁역,분위기,-0.42
경복궁역,환경,4.06
경복궁역,프라이버시,4.35
경복궁역,집중도,7.64
경복궁역,개인 시간,7.27
경복궁역,편의성,7.76
이마빌딩,분위기,0.64
이마빌딩,환경,4.35
이마빌딩,프라이버시,5.14
이마빌딩,집중도,8.23
이마빌딩,개인 시간,9.82
이마빌딩,편의성,7.93
광화문교보문고,분위기,0.0
광화문교보문고,환경,2.32
광화문교보문고,프라이버시,3.91
광화문교보문고,집중도,7.42
광화문교보문고,개인 시간,7.36
광화문교보문고,편의성,6.23
정동,분위기,0.08
정동,환경,4.41
정동,프라이버시,4.59
정동,집중도,7.54
정동,개인 시간,14.07
정동,편의성,11.75
종로플레이스,분위기,0.12
종로플레이스,환경,4.0
종로플레이스,프라이버시,4.5
종로플레이스,집중도,7.57
종로플레이스,개인 시간,7.39
종로플레이스,편의성,5.97
강북삼성병원1층,분위기,6.71
강북삼성병원1층,환경,10.93
강북삼성병원1층,프라이버시,15.18
강북삼성병원1층,집중도,19.58
강북삼성병원1층,개인 시간,22.56
강북삼성병원1층,편의성,10.99
서대문역,분위기,0.02
서대문역,환경,3.33
서대문역,프라이버시,4.4
서대문역,집중도,7.24
서대문역,개인 시간,5.66
서대문역,편의성,6.21
숭례문북창,분위기,0.09
숭례문북창,환경,4.78
숭례문북창,프라이버시,4.74
숭례문북창,집중도,8.35
숭례문북창,개인 시간,8.61
숭례문북창,편의성,7.9
을지로4가역,분위기,0.19
을지로4가역,환경,4.29
을지로4가역,프라이버시,4.66
을지로4가역,집중도,7.42
을지로4가역,개인 시간,6.12
을지로4가역,편의성,5.62
동대문두타,분위기,0.4
동대문두타,환경,4.21
동대문두타,프라이버시,4.37
동대문두타,집중도,9.28
동대문두타,개인 시간,6.3
동대문두타,편의성,5.51
대한상공회의소R,분위기,0.97
대한상공회의소R,환경,4.38
대한상공회의소R,프라이버시,5.36
대한상공회의소R,집중도,8.4
대한상공회의소R,개인 시간,12.88
대한상공회의소R,편의성,9.43
국립중앙의료원,분위기,-0.32
국립중앙의료원,환경,4.06
국립중앙의료원,프라이버시,4.44
국립중앙의료원,집중도,7.23
국립중앙의료원,개인 시간,7.05
국립중앙의료원,편의성,7.15
동국대,분위기,0.67
동국대,환경,6.36
동국대,프라이버시,5.79
동국대,집중도,9.55
동국대,개인 시간,14.91
동국대,편의성,12.31
동대문공원,분위기,-0.07
동대문공원,환경,4.55
동대문공원,프라이버시,4.4
동대문공원,집중도,7.99
동대문공원,개인 시간,6.55
동대문공원,편의성,6.68
을지로국제빌딩,분위기,0.83
을지로국제빌딩,환경,6.1
을지로국제빌딩,프라이버시,5.41
을지로국제빌딩,집중도,8.38
을지로국제빌딩,개인 시간,12.47
을지로국제빌딩,편의성,7.77
동대입구역,분위기,0.2
동대입구역,환경,5.05
동대입구역,프라이버시,4.79
동대입구역,집중도,8.0
동대입구역,개인 시간,5.27
동대입구역,편의성,6.23
신당역사거리,분위기,-0.12
신당역사거리,환경,4.36
신당역사거리,프라이버시,4.77
신당역사거리,집중도,7.63
신당역사거리,개인 시간,7.78
신당역사거리,편의성,7.25
연세세브란스,분위기,0.66
연세세브란스,환경,5.43
연세세브란스,프라이버시,6.0
연세세브란스,집중도,9.1
연세세브란스,개인 시간,9.21
연세세브란스,편의성,8.52
회현역,분위기,1.94
회현역,환경,6.23
회현역,프라이버시,8.9
회현역,집중도,13.74
회현역,개인 시간,19.39
회현역,편의성,12.66
을지로경기빌딩,분위기,1.14
을지로경기빌딩,환경,7.13
을지로경기빌딩,프라이버시,6.78
을지로경기빌딩,집중도,10.84
을지로경기빌딩,개인 시간,11.41
을지로경기빌딩,편의성,11.29
명동중앙로,분위기,-0.38
명동중앙로,환경,4.1
명동중앙로,프라이버시,4.16
명동중앙로,집중도,7.75
명동중앙로,개인 시간,5.63
명동중앙로,편의성,6.55
약수역,분위기,0.47
약수역,환경,5.14
약수역,프라이버시,5.41
약수역,집중도,8.26
약수역,개인 시간,6.83
약수역,편의성,7.37
중구저동,분위기,-0.22
중구저동,환경,4.22
중구저동,프라이버시,4.34
중구저동,집중도,7.3
중구저동,개인 시간,8.38
중구저동,편의성,7.98
명동길,분위기,0.15
명동길,환경,5.31
명동길,프라이버시,5.32
명동길,집중도,9.3
명동길,개인 시간,7.05
명동길,편의성,7.74
서소문로,분위기,0.32
서소문로,환경,4.41
서소문로,프라이버시,4.99
서소문로,집중도,7.77
서소문로,개인 시간,10.88
서소문로,편의성,10.28
신당역,분위기,0.09
신당역,환경,5.23
신당역,프라이버시,5.05
신당역,집중도,8.28
신당역,개인 시간,8.24
신당역,편의성,8.27
명동메트로,분위기,0.63
명동메트로,환경,6.38
명동메트로,프라이버시,7.69
명동메트로,집중도,11.01
명동메트로,개인 시간,8.12
명동메트로,편의성,8.18
숭례문,분위기,1.93
숭례문,환경,7.06
숭례문,프라이버시,9.17
숭례문,집중도,10.19
숭례문,개인 시간,17.0
숭례문,편의성,13.7
순화동더샵,분위기,1.21
순화동더샵,환경,7.29
순화동더샵,프라이버시,6.59
순화동더샵,집중도,11.07
순화동더샵,개인 시간,10.81
순화동더샵,편의성,8.67
환구단,분위기,-0.0
환구단,환경,1.81
환구단,프라이버시,3.2
환구단,집중도,7.77
환구단,개인 시간,6.64
환구단,편의성,6.66
무교동,분위기,-0.28
무교동,환경,3.84
무교동,프라이버시,4.28
무교동,집중도,8.06
무교동,개인 시간,10.05
무교동,편의성,8.53
문화일보,분위기,3.11
문화일보,환경,10.62
문화일보,프라이버시,14.8
문화일보,집중도,15.47
문화일보,개인 시간,32.84
문화일보,편의성,20.29
태평로,분위기,0.58
태평로,환경,5.25
태평로,프라이버시,5.58
태평로,집중도,8.99
태평로,개인 시간,11.1
태평로,편의성,9.63
퍼시픽타워,분위기,1.81
퍼시픽타워,환경,7.51
퍼시픽타워,프라이버시,9.4
퍼시픽타워,집중도,9.94
퍼시픽타워,개인 시간,12.7
퍼시픽타워,편의성,8.81
남산단암,분위기,1.35
남산단암,환경,6.65
남산단암,프라이버시,7.38
남산단암,집중도,9.91
남산단암,개인 시간,17.0
남산단암,편의성,13.21
황학캐슬,분위기,2.52
황학캐슬,환경,6.51
황학캐슬,프라이버시,8.08
황학캐슬,집중도,9.61
황학캐슬,개인 시간,17.0
황학캐슬,편의성,6.95
을지로삼화타워,분위기,2.25
을지로삼화타워,환경,7.47
을지로삼화타워,프라이버시,8.64
을지로삼화타워,집중도,13.03
을지로삼화타워,개인 시간,14.91
을지로삼화타워,편의성,12.04
소공로,분위기,0.17
소공로,환경,4.82
소공로,프라이버시,4.67
소공로,집중도,8.06
소공로,개인 시간,7.4
소공로,편의성,7.08
을지로한국빌딩,분위기,0.19
을지로한국빌딩,환경,4.91
을지로한국빌딩,프라이버시,5.03
을지로한국빌딩,집중도,7.02
을지로한국빌딩,개인 시간,10.74
을지로한국빌딩,편의성,9.43
시청,분위기,2.9
시청,환경,7.73
시청,프라이버시,9.84
시청,집중도,14.23
시청,개인 시간,20.5
시청,편의성,17.41
명동역,분위기,0.72
명동역,환경,6.37
명동역,프라이버시,5.62
명동역,집중도,9.81
명동역,개인 시간,9.6
명동역,편의성,9.1
명동입구,분위기,0.27
명동입구,환경,4.62
명동입구,프라이버시,5.27
명동입구,집중도,8.72
명동입구,개인 시간,6.48
명동입구,편의성,7.13
충무로,분위기,5.08
충무로,환경,9.33
충무로,프라이버시,18.67
충무로,집중도,25.93
충무로,개인 시간,31.22
충무로,편의성,28.71
숭례문SG타워,분위기,0.13
숭례문SG타워,환경,4.02
숭례문SG타워,프라이버시,4.52
숭례문SG타워,집중도,7.69
숭례문SG타워,개인 시간,6.96
숭례문SG타워,편의성,6.95
세종대로,분위기,1.93
세종대로,환경,6.3
세종대로,프라이버시,7.17
세종대로,집중도,12.72
세종대로,개인 시간,16.23
세종대로,편의성,16.1
별다방,분위기,-0.3
별다방,환경,1.45
별다방,프라이버시,1.89
별다방,집중도,6.53
별다방,개인 시간,5.15
별다방,편의성,5.44
명일역,분위기,0.27
명일역,환경,4.54
명일역,프라이버시,5.69
명일역,집중도,7.86
명일역,개인 시간,6.59
명일역,편의성,7.01
강동구청DT,분위기,-0.36
강동구청DT,환경,3.47
강동구청DT,프라이버시,3.97
강동구청DT,집중도,6.59
강동구청DT,개인 시간,4.83
강동구청DT,편의성,5.23
강동암사DT,분위기,-0.04
강동암사DT,환경,4.1
강동암사DT,프라이버시,4.76
강동암사DT,집중도,7.53
강동암사DT,개인 시간,5.45
강동암사DT,편의성,5.02
굽은다리역,분위기,-0.35
굽은다리역,환경,3.59
굽은다리역,프라이버시,3.93
굽은다리역,집중도,6.44
굽은다리역,개인 시간,6.22
굽은다리역,편의성,6.24
강동역,분위기,-0.04
강동역,환경,4.54
강동역,프라이버시,4.62
강동역,집중도,7.81
강동역,개인 시간,10.95
강동역,편의성,9.3
둔촌동,분위기,1.06
둔촌동,환경,5.24
둔촌동,프라이버시,6.09
둔촌동,집중도,9.1
둔촌동,개인 시간,14.34
둔촌동,편의성,12.02
천호로데오,분위기,-0.92
천호로데오,환경,3.35
천호로데오,프라이버시,3.67
천호로데오,집중도,6.59
천호로데오,개인 시간,4.95
천호로데오,편의성,5.9
천호이마트,분위기,0.08
천호이마트,환경,4.92
천호이마트,프라이버시,5.72
천호이마트,집중도,8.77
천호이마트,개인 시간,7.14
천호이마트,편의성,7.38
길동역,분위기,0.42
길동역,환경,3.81
길동역,프라이버시,4.67
길동역,집중도,7.26
길동역,개인 시간,5.58
길동역,편의성,6.01
상일동,분위기,1.48
상일동,환경,5.99
상일동,프라이버시,8.07
상일동,집중도,9.76
상일동,개인 시간,13.1
상일동,편의성,8.69
천호역,분위기,0.81
천호역,환경,5.43
천호역,프라이버시,6.84
천호역,집중도,8.83
천호역,개인 시간,9.12
천호역,편의성,7.25
명일이마트,분위기,0.23
명일이마트,환경,4.54
명일이마트,프라이버시,4.62
명일이마트,집중도,7.89
명일이마트,개인 시간,6.68
명일이마트,편의성,4.93
상일동역,분위기,-0.13
상일동역,환경,3.83
상일동역,프라이버시,4.52
상일동역,집중도,7.21
상일동역,개인 시간,9.71
상일동역,편의성,7.0
천호사거리,분위기,0.71
천호사거리,환경,5.37
천호사거리,프라이버시,6.45
천호사거리,집중도,8.97
천호사거리,개인 시간,13.56
천호사거리,편의성,11.87
강일역,분위기,0.58
강일역,환경,5.32
강일역,프라이버시,4.97
강일역,집중도,8.75
강일역,개인 시간,15.22
강일역,편의성,9.22
올림픽공원북2문,분위기,0.86
올림픽공원북2문,환경,4.66
올림픽공원북2문,프라이버시,5.75
올림픽공원북2문,집중도,8.27
올림픽공원북2문,개인 시간,5.88
올림픽공원북2문,편의성,6.64
암사역,분위기,49.31
암사역,환경,84.46
암사역,프라이버시,199.52
암사역,집중도,172.15
암사역,개인 시간,279.55
암사역,편의성,255.32
강동강일,분위기,24.51
강동강일,환경,39.42
강동강일,프라이버시,89.12
강동강일,집중도,113.35
강동강일,개인 시간,187.04
강동강일,편의성,171.38
구로디지털타워,분위기,0.63
구로디지털타워,환경,4.45
구로디지털타워,프라이버시,5.27
구로디지털타워,집중도,8.61
구로디지털타워,개인 시간,14.07
구로디지털타워,편의성,9.17
오류동역,분위기,0.67
오류동역,환경,4.28
오류동역,프라이버시,5.9
오류동역,집중도,8.48
오류동역,개인 시간,6.39
오류동역,편의성,6.98
구로디지털로,분위기,0.6
구로디지털로,환경,4.61
구로디지털로,프라이버시,5.62
구로디지털로,집중도,7.8
구로디지털로,개인 시간,9.3
구로디지털로,편의성,7.36
구로에이스,분위기,1.25
구로에이스,환경,6.06
구로에이스,프라이버시,7.73
구로에이스,집중도,9.84
구로에이스,개인 시간,12.88
구로에이스,편의성,8.78
구로하이엔드,분위기,4.72
구로하이엔드,환경,9.45
구로하이엔드,프라이버시,11.98
구로하이엔드,집중도,14.12
구로하이엔드,개인 시간,44.7
구로하이엔드,편의성,28.86
현대디큐브2F,분위기,0.15
현대디큐브2F,환경,4.52
현대디큐브2F,프라이버시,5.28
현대디큐브2F,집중도,7.92
현대디큐브2F,개인 시간,4.97
현대디큐브2F,편의성,4.93
구로호텔,분위기,0.1
구로호텔,환경,3.64
구로호텔,프라이버시,4.85
구로호텔,집중도,6.6
구로호텔,개인 시간,4.61
구로호텔,편의성,5.52
현대디큐브B2,분위기,-0.03
현대디큐브B2,환경,3.97
현대디큐브B2,프라이버시,5.21
현대디큐브B2,집중도,7.18
현대디큐브B2,개인 시간,6.1
현대디큐브B2,편의성,5.2
구로고척,분위기,-0.41
구로고척,환경,3.3
구로고척,프라이버시,4.38
구로고척,집중도,6.38
구로고척,개인 시간,7.29
구로고척,편의성,6.38
구로NC,분위기,-0.65
구로NC,환경,3.46
구로NC,프라이버시,3.83
구로NC,집중도,6.6
구로NC,개인 시간,5.68
구로NC,편의성,4.78
구로오류DT,분위기,1.31
구로오류DT,환경,4.91
구로오류DT,프라이버시,6.82
구로오류DT,집중도,8.67
구로오류DT,개인 시간,7.78
구로오류DT,편의성,6.5
구로구청,분위기,1.54
구로구청,환경,5.65
구로구청,프라이버시,6.71
구로구청,집중도,9.38
구로구청,개인 시간,13.84
구로구청,편의성,11.66
고척아이파크,분위기,0.29
고척아이파크,환경,3.93
고척아이파크,프라이버시,5.07
고척아이파크,집중도,8.94
고척아이파크,개인 시간,12.12
고척아이파크,편의성,6.1
신도림힐스테이트,분위기,19.88
신도림힐스테이트,환경,23.73
신도림힐스테이트,프라이버시,68.05
신도림힐스테이트,집중도,60.92
신도림힐스테이트,개인 시간,279.55
신도림힐스테이트,편의성,129.66
답십리역,분위기,-0.27
답십리역,환경,3.83
답십리역,프라이버시,4.37
답십리역,집중도,7.04
답십리역,개인 시간,8.4
답십리역,편의성,7.67
경희대삼거리,분위기,0.98
경희대삼거리,환경,6.31
경희대삼거리,프라이버시,6.94
경희대삼거리,집중도,9.65
경희대삼거리,개인 시간,7.91
경희대삼거리,편의성,8.35
외대정문,분위기,0.42
외대정문,환경,4.72
외대정문,프라이버시,4.97
외대정문,집중도,8.26
외대정문,개인 시간,9.21
외대정문,편의성,8.0
신설동역,분위기,-0.17
신설동역,환경,4.43
신설동역,프라이버시,4.65
신설동역,집중도,7.28
신설동역,개인 시간,8.42
신설동역,편의성,8.21
회기역사거리,분위기,0.19
회기역사거리,환경,4.87
회기역사거리,프라이버시,5.52
회기역사거리,집중도,8.07
회기역사거리,개인 시간,12.47
회기역사거리,편의성,7.38
장한평역,분위기,-0.66
장한평역,환경,3.63
장한평역,프라이버시,3.67
장한평역,집중도,6.47
장한평역,개인 시간,5.18
장한평역,편의성,5.98
경희대,분위기,1.39
경희대,환경,6.05
경희대,프라이버시,7.12
경희대,집중도,10.07
경희대,개인 시간,10.41
경희대,편의성,10.19
청량리역롯데캐슬스카이,분위기,5.33
청량리역롯데캐슬스카이,환경,10.88
청량리역롯데캐슬스카이,프라이버시,18.89
청량리역롯데캐슬스카이,집중도,28.12
청량리역롯데캐슬스카이,개인 시간,71.39
청량리역롯데캐슬스카이,편의성,47.83
경동1960,분위기,-0.81
경동1960,환경,0.25
경동1960,프라이버시,0.62
경동1960,집중도,7.28
경동1960,개인 시간,4.64
경동1960,편의성,5.62
사이버한국외대,분위기,58.94
사이버한국외대,환경,61.51
사이버한국외대,프라이버시,161.32
사이버한국외대,집중도,104.95
사이버한국외대,개인 시간,557.11
사이버한국외대,편의성,507.15
청량리역사,분위기,-0.72
청량리역사,환경,3.18
청량리역사,프라이버시,3.57
청량리역사,집중도,6.15
청량리역사,개인 시간,5.77
청량리역사,편의성,4.61
답십리초교사거리,분위기,11.85
답십리초교사거리,환경,13.45
답십리초교사거리,프라이버시,28.29
답십리초교사거리,집중도,46.29
답십리초교사거리,개인 시간,113.02
답십리초교사거리,편의성,104.23
장안사거리,분위기,4.51
장안사거리,환경,6.9
장안사거리,프라이버시,14.82
장안사거리,집중도,19.71
장안사거리,개인 시간,52.46
장안사거리,편의성,45.51
서울숲역,분위기,-0.53
서울숲역,환경,2.93
서울숲역,프라이버시,3.39
서울숲역,집중도,6.04
서울숲역,개인 시간,3.86
서울숲역,편의성,4.7
금호역,분위기,1.03
금호역,환경,5.62
금호역,프라이버시,5.66
금호역,집중도,8.72
금호역,개인 시간,6.11
금호역,편의성,6.83
뚝섬역,분위기,-0.22
뚝섬역,환경,3.94
뚝섬역,프라이버시,4.45
뚝섬역,집중도,6.62
뚝섬역,개인 시간,8.1
뚝섬역,편의성,7.63
황학사거리,분위기,1.22
황학사거리,환경,6.13
황학사거리,프라이버시,7.29
황학사거리,집중도,10.07
황학사거리,개인 시간,15.25
황학사거리,편의성,7.96
성수역,분위기,-0.43
성수역,환경,3.36
성수역,프라이버시,3.73
성수역,집중도,6.47
성수역,개인 시간,7.18
성수역,편의성,7.42
상왕십리역,분위기,0.14
상왕십리역,환경,4.23
상왕십리역,프라이버시,4.84
상왕십리역,집중도,7.64
상왕십리역,개인 시간,7.27
상왕십리역,편의성,6.91
왕십리역,분위기,-0.41
왕십리역,환경,3.48
왕십리역,프라이버시,3.84
왕십리역,집중도,6.34
왕십리역,개인 시간,5.36
왕십리역,편의성,5.37
한양대,분위기,0.95
한양대,환경,5.95
한양대,프라이버시,5.87
한양대,집중도,9.57
한양대,개인 시간,10.99
한양대,편의성,8.01
엔터식스,분위기,3.15
엔터식스,환경,6.7
엔터식스,프라이버시,10.86
엔터식스,집중도,17.23
엔터식스,개인 시간,9.32
엔터식스,편의성,6.51
신금호역,분위기,1.2
신금호역,환경,5.07
신금호역,프라이버시,6.17
신금호역,집중도,9.61
신금호역,개인 시간,7.5
신금호역,편의성,8.39
뚝섬역교차로,분위기,53.68
뚝섬역교차로,환경,71.49
뚝섬역교차로,프라이버시,90.34
뚝섬역교차로,집중도,140.24
뚝섬역교차로,개인 시간,94.52
뚝섬역교차로,편의성,75.52
옥수,분위기,1.32
옥수,환경,5.31
옥수,프라이버시,6.93
옥수,집중도,9.79
옥수,개인 시간,9.03
옥수,편의성,8.34
성수낙낙,분위기,-0.11
성수낙낙,환경,3.19
성수낙낙,프라이버시,3.79
성수낙낙,집중도,6.85
성수낙낙,개인 시간,6.38
성수낙낙,편의성,6.48
용산역써밋R,분위기,0.08
용산역써밋R,환경,2.76
