Store,Theme,final_theme_score
문래동,분위기,4.19
문래동,공간,8.03
문래동,프라이버시,4.78
문래동,서비스,4.92
문래동,단체모임,5.7
문래동,가성비,7.35
여의도호성,분위기,3.14
여의도호성,공간,6.4
여의도호성,프라이버시,6.03
여의도호성,서비스,6.09
여의도호성,단체모임,5.24
여의도호성,가성비,8.98
타임스퀘어B2,분위기,6.25
타임스퀘어B2,공간,8.32
타임스퀘어B2,프라이버시,4.44
타임스퀘어B2,서비스,4.76
타임스퀘어B2,단체모임,5.91
타임스퀘어B2,가성비,3.13
여의도의사당,분위기,5.51
여의도의사당,공간,7.3
여의도의사당,프라이버시,6.12
여의도의사당,서비스,6.5
여의도의사당,단체모임,5.43
여의도의사당,가성비,9.9
여의도IFC(1F),분위기,3.84
여의도IFC(1F),공간,7.26
여의도IFC(1F),프라이버시,4.99
여의도IFC(1F),서비스,5.31
여의도IFC(1F),단체모임,4.91
여의도IFC(1F),가성비,6.06
여의도교직원공제회,분위기,235.02
여의도교직원공제회,공간,649.89
여의도교직원공제회,프라이버시,277.58
여의도교직원공제회,서비스,142.62
여의도교직원공제회,단체모임,414.2
여의도교직원공제회,가성비,476.07
선유도역 1번출구,분위기,1.9
선유도역 1번출구,공간,5.88
선유도역 1번출구,프라이버시,3.07
선유도역 1번출구,서비스,4.5
선유도역 1번출구,단체모임,4.33
선유도역 1번출구,가성비,6.82
영등포시장역,분위기,3.04
영등포시장역,공간,6.55
영등포시장역,프라이버시,4.77
영등포시장역,서비스,5.83
영등포시장역,단체모임,5.58
영등포시장역,가성비,9.34
영등포구청역,분위기,2.61
영등포구청역,공간,4.4
영등포구청역,프라이버시,1.65
영등포구청역,서비스,4.1
영등포구청역,단체모임,3.47
영등포구청역,가성비,5.75
서울양평역,분위기,2.57
서울양평역,공간,4.94
서울양평역,프라이버시,2.95
서울양평역,서비스,4.94
서울양평역,단체모임,4.09
서울양평역,가성비,5.48
영등포시장교차로,분위기,3.33
영등포시장교차로,공간,6.13
영등포시장교차로,프라이버시,2.99
영등포시장교차로,서비스,5.09
영등포시장교차로,단체모임,4.84
영등포시장교차로,가성비,7.53
더현대서울(B2)R,분위기,3.88
더현대서울(B2)R,공간,4.72
더현대서울(B2)R,프라이버시,0.59
더현대서울(B2)R,서비스,3.85
더현대서울(B2)R,단체모임,3.94
더현대서울(B2)R,가성비,2.14
여의도브라이튼,분위기,21.03
여의도브라이튼,공간,38.05
여의도브라이튼,프라이버시,20.65
여의도브라이튼,서비스,34.66
여의도브라이튼,단체모임,28.46
여의도브라이튼,가성비,29.0
여의도TP타워,분위기,28.87
여의도TP타워,공간,164.47
여의도TP타워,프라이버시,33.2
여의도TP타워,서비스,36.84
여의도TP타워,단체모임,39.45
여의도TP타워,가성비,51.21
당산역사거리,분위기,2.82
당산역사거리,공간,4.48
당산역사거리,프라이버시,3.06
당산역사거리,서비스,4.4
당산역사거리,단체모임,3.41
당산역사거리,가성비,6.76
신풍역,분위기,4.62
신풍역,공간,11.58
신풍역,프라이버시,6.9
신풍역,서비스,8.38
신풍역,단체모임,7.71
신풍역,가성비,16.69
불광역,분위기,2.47
불광역,공간,4.39
불광역,프라이버시,2.59
불광역,서비스,3.89
불광역,단체모임,3.22
불광역,가성비,3.19
연신내역사거리,분위기,2.25
연신내역사거리,공간,4.28
연신내역사거리,프라이버시,1.82
연신내역사거리,서비스,3.64
연신내역사거리,단체모임,2.96
연신내역사거리,가성비,4.49
연신내,분위기,2.34
연신내,공간,4.92
연신내,프라이버시,4.18
연신내,서비스,4.18
연신내,단체모임,3.89
연신내,가성비,6.37
구파발역,분위기,2.7
구파발역,공간,4.71
구파발역,프라이버시,1.76
구파발역,서비스,4.11
구파발역,단체모임,3.74
구파발역,가성비,3.63
은평구청입구,분위기,2.06
은평구청입구,공간,4.04
은평구청입구,프라이버시,2.62
은평구청입구,서비스,3.93
은평구청입구,단체모임,3.22
은평구청입구,가성비,2.25
은평이마트,분위기,6.54
은평이마트,공간,10.09
은평이마트,프라이버시,8.48
은평이마트,서비스,4.2
은평이마트,단체모임,9.7
은평이마트,가성비,2.13
구산역,분위기,1.69
구산역,공간,4.38
구산역,프라이버시,2.03
구산역,서비스,3.9
구산역,단체모임,3.31
구산역,가성비,5.92
불광역8번출구,분위기,14.5
불광역8번출구,공간,61.17
불광역8번출구,프라이버시,18.74
불광역8번출구,서비스,12.49
불광역8번출구,단체모임,19.32
불광역8번출구,가성비,26.24
수색,분위기,3.76
수색,공간,7.7
수색,프라이버시,6.43
수색,서비스,5.92
수색,단체모임,5.17
수색,가성비,6.32
새절역,분위기,5.14
새절역,공간,7.94
새절역,프라이버시,5.01
새절역,서비스,6.75
새절역,단체모임,5.91
새절역,가성비,4.01
더북한산,분위기,5.87
더북한산,공간,3.51
더북한산,프라이버시,-1.47
더북한산,서비스,4.65
더북한산,단체모임,3.96
더북한산,가성비,1.08
녹번역,분위기,3.36
녹번역,공간,7.11
녹번역,프라이버시,8.13
녹번역,서비스,5.96
녹번역,단체모임,5.34
녹번역,가성비,3.75
진관DT,분위기,4.46
진관DT,공간,5.93
진관DT,프라이버시,-0.89
진관DT,서비스,5.03
진관DT,단체모임,4.91
진관DT,가성비,2.92
연합뉴스,분위기,12.58
연합뉴스,공간,33.76
연합뉴스,프라이버시,26.06
연합뉴스,서비스,12.07
연합뉴스,단체모임,12.7
연합뉴스,가성비,16.65
혜화역,분위기,3.0
혜화역,공간,5.37
혜화역,프라이버시,2.94
혜화역,서비스,4.78
혜화역,단체모임,3.65
혜화역,가성비,7.36
경희궁로,분위기,3.42
경희궁로,공간,5.89
경희궁로,프라이버시,6.05
경희궁로,서비스,5.32
경희궁로,단체모임,5.18
경희궁로,가성비,7.81
강북삼성병원,분위기,9.89
강북삼성병원,공간,12.44
강북삼성병원,프라이버시,16.54
강북삼성병원,서비스,7.68
강북삼성병원,단체모임,10.64
강북삼성병원,가성비,6.51
종로평창동,분위기,3.76
종로평창동,공간,7.57
종로평창동,프라이버시,6.37
종로평창동,서비스,6.29
종로평창동,단체모임,5.61
종로평창동,가성비,9.76
광화문우체국,분위기,2.68
광화문우체국,공간,5.97
광화문우체국,프라이버시,2.13
광화문우체국,서비스,4.73
광화문우체국,단체모임,4.28
광화문우체국,가성비,5.92
종로R,분위기,2.32
종로R,공간,3.48
종로R,프라이버시,0.76
종로R,서비스,3.59
종로R,단체모임,2.62
종로R,가성비,4.07
정부서울청사R,분위기,2.85
정부서울청사R,공간,5.05
정부서울청사R,프라이버시,2.99
정부서울청사R,서비스,5.21
정부서울청사R,단체모임,4.23
정부서울청사R,가성비,7.03
종로구청,분위기,5.19
종로구청,공간,8.63
종로구청,프라이버시,6.21
종로구청,서비스,6.29
종로구청,단체모임,5.76
종로구청,가성비,9.04
북촌로,분위기,4.07
북촌로,공간,6.6
북촌로,프라이버시,4.13
북촌로,서비스,5.62
북촌로,단체모임,4.85
북촌로,가성비,9.15
안국,분위기,2.66
안국,공간,4.4
안국,프라이버시,2.71
안국,서비스,4.41
안국,단체모임,3.2
안국,가성비,6.24
삼청동,분위기,4.22
삼청동,공간,5.77
삼청동,프라이버시,1.37
삼청동,서비스,5.9
삼청동,단체모임,4.49
삼청동,가성비,7.73
광화문D타워,분위기,2.24
광화문D타워,공간,4.34
광화문D타워,프라이버시,1.41
광화문D타워,서비스,4.25
광화문D타워,단체모임,3.36
광화문D타워,가성비,3.69
적선,분위기,3.73
적선,공간,7.15
적선,프라이버시,3.57
적선,서비스,5.47
적선,단체모임,4.76
적선,가성비,3.89
인사,분위기,5.63
인사,공간,11.33
인사,프라이버시,5.27
인사,서비스,5.25
인사,단체모임,6.7
인사,가성비,7.37
광화문,분위기,2.54
광화문,공간,4.03
광화문,프라이버시,0.17
광화문,서비스,3.81
광화문,단체모임,3.1
광화문,가성비,5.02
성대입구,분위기,3.6
성대입구,공간,9.05
성대입구,프라이버시,4.91
성대입구,서비스,5.33
성대입구,단체모임,6.78
성대입구,가성비,7.99
스페이스본,분위기,4.12
스페이스본,공간,10.15
스페이스본,프라이버시,7.2
스페이스본,서비스,7.57
스페이스본,단체모임,7.17
스페이스본,가성비,3.7
주얼리시티,분위기,4.45
주얼리시티,공간,7.91
주얼리시티,프라이버시,4.07
주얼리시티,서비스,4.88
주얼리시티,단체모임,4.78
주얼리시티,가성비,5.61
종각,분위기,2.27
종각,공간,5.21
종각,프라이버시,2.79
종각,서비스,4.4
종각,단체모임,3.69
종각,가성비,6.54
동숭로아트,분위기,1.96
동숭로아트,공간,5.35
동숭로아트,프라이버시,2.52
동숭로아트,서비스,4.97
동숭로아트,단체모임,3.69
동숭로아트,가성비,6.98
종로관철,분위기,3.41
종로관철,공간,6.36
종로관철,프라이버시,5.37
종로관철,서비스,5.83
종로관철,단체모임,4.81
종로관철,가성비,11.98
경복궁역,분위기,2.78
경복궁역,공간,4.87
경복궁역,프라이버시,2.92
경복궁역,서비스,4.52
경복궁역,단체모임,3.54
경복궁역,가성비,6.63
이마빌딩,분위기,3.44
이마빌딩,공간,5.31
이마빌딩,프라이버시,5.51
이마빌딩,서비스,5.21
이마빌딩,단체모임,4.87
이마빌딩,가성비,5.91
광화문교보문고,분위기,1.57
광화문교보문고,공간,4.36
광화문교보문고,프라이버시,2.32
광화문교보문고,서비스,5.21
광화문교보문고,단체모임,3.83
광화문교보문고,가성비,3.95
정동,분위기,2.88
정동,공간,4.85
정동,프라이버시,3.74
정동,서비스,5.25
정동,단체모임,4.06
정동,가성비,7.71
종로플레이스,분위기,3.14
종로플레이스,공간,4.83
종로플레이스,프라이버시,3.47
종로플레이스,서비스,5.05
종로플레이스,단체모임,4.11
종로플레이스,가성비,3.32
강북삼성병원1층,분위기,14.3
강북삼성병원1층,공간,15.35
강북삼성병원1층,프라이버시,19.47
강북삼성병원1층,서비스,8.96
강북삼성병원1층,단체모임,15.63
강북삼성병원1층,가성비,6.87
서대문역,분위기,3.03
서대문역,공간,4.93
서대문역,프라이버시,2.89
서대문역,서비스,4.61
서대문역,단체모임,3.92
서대문역,가성비,6.15
숭례문북창,분위기,3.27
숭례문북창,공간,5.57
숭례문북창,프라이버시,2.75
숭례문북창,서비스,5.58
숭례문북창,단체모임,4.2
숭례문북창,가성비,7.92
을지로4가역,분위기,2.91
을지로4가역,공간,4.96
을지로4가역,프라이버시,3.55
을지로4가역,서비스,4.97
을지로4가역,단체모임,4.05
을지로4가역,가성비,3.28
동대문두타,분위기,4.46
동대문두타,공간,6.44
동대문두타,프라이버시,1.06
동대문두타,서비스,4.49
동대문두타,단체모임,4.36
동대문두타,가성비,2.69
대한상공회의소R,분위기,3.37
대한상공회의소R,공간,5.85
대한상공회의소R,프라이버시,3.79
대한상공회의소R,서비스,6.01
대한상공회의소R,단체모임,5.26
대한상공회의소R,가성비,7.15
국립중앙의료원,분위기,2.95
국립중앙의료원,공간,5.24
국립중앙의료원,프라이버시,2.5
국립중앙의료원,서비스,4.57
국립중앙의료원,단체모임,3.79
국립중앙의료원,가성비,6.38
동국대,분위기,3.14
동국대,공간,6.79
동국대,프라이버시,3.73
동국대,서비스,6.69
동국대,단체모임,5.08
동국대,가성비,10.17
동대문공원,분위기,2.14
동대문공원,공간,5.16
동대문공원,프라이버시,2.49
동대문공원,서비스,4.9
동대문공원,단체모임,3.83
동대문공원,가성비,5.64
을지로국제빌딩,분위기,3.77
을지로국제빌딩,공간,6.65
을지로국제빌딩,프라이버시,3.2
을지로국제빌딩,서비스,5.35
을지로국제빌딩,단체모임,5.6
을지로국제빌딩,가성비,5.12
동대입구역,분위기,2.79
동대입구역,공간,6.41
동대입구역,프라이버시,2.02
동대입구역,서비스,4.9
동대입구역,단체모임,4.32
동대입구역,가성비,8.05
신당역사거리,분위기,2.94
신당역사거리,공간,5.08
신당역사거리,프라이버시,3.86
신당역사거리,서비스,4.68
신당역사거리,단체모임,3.88
신당역사거리,가성비,5.97
연세세브란스,분위기,4.76
연세세브란스,공간,7.25
연세세브란스,프라이버시,3.8
연세세브란스,서비스,5.59
연세세브란스,단체모임,5.11
연세세브란스,가성비,7.6
회현역,분위기,5.3
회현역,공간,10.67
회현역,프라이버시,7.35
회현역,서비스,6.16
회현역,단체모임,7.34
회현역,가성비,7.24
을지로경기빌딩,분위기,4.2
을지로경기빌딩,공간,6.77
을지로경기빌딩,프라이버시,7.36
을지로경기빌딩,서비스,6.84
을지로경기빌딩,단체모임,5.54
을지로경기빌딩,가성비,12.61
명동중앙로,분위기,3.09
명동중앙로,공간,4.66
명동중앙로,프라이버시,2.56
명동중앙로,서비스,4.35
명동중앙로,단체모임,3.43
명동중앙로,가성비,6.64
약수역,분위기,2.88
약수역,공간,6.39
약수역,프라이버시,3.64
약수역,서비스,5.0
약수역,단체모임,4.89
약수역,가성비,7.29
중구저동,분위기,2.82
중구저동,공간,4.94
중구저동,프라이버시,2.64
중구저동,서비스,4.55
중구저동,단체모임,3.71
중구저동,가성비,6.45
명동길,분위기,3.82
명동길,공간,5.97
명동길,프라이버시,3.91
명동길,서비스,5.42
명동길,단체모임,4.14
명동길,가성비,8.23
서소문로,분위기,3.56
서소문로,공간,5.66
서소문로,프라이버시,3.4
서소문로,서비스,4.78
서소문로,단체모임,4.45
서소문로,가성비,8.06
신당역,분위기,3.27
신당역,공간,5.4
신당역,프라이버시,4.05
신당역,서비스,5.12
신당역,단체모임,4.22
신당역,가성비,8.4
명동메트로,분위기,4.45
명동메트로,공간,7.73
명동메트로,프라이버시,10.55
명동메트로,서비스,5.66
명동메트로,단체모임,5.0
명동메트로,가성비,8.86
숭례문,분위기,5.13
숭례문,공간,10.97
숭례문,프라이버시,8.08
숭례문,서비스,6.27
숭례문,단체모임,7.35
숭례문,가성비,8.57
순화동더샵,분위기,4.42
순화동더샵,공간,7.67
순화동더샵,프라이버시,5.27
순화동더샵,서비스,7.02
순화동더샵,단체모임,6.06
순화동더샵,가성비,6.84
환구단,분위기,3.4
환구단,공간,5.43
환구단,프라이버시,-0.01
환구단,서비스,4.71
환구단,단체모임,4.07
환구단,가성비,5.44
무교동,분위기,3.32
무교동,공간,4.65
무교동,프라이버시,2.82
무교동,서비스,4.76
무교동,단체모임,3.57
무교동,가성비,6.41
문화일보,분위기,5.77
문화일보,공간,15.61
문화일보,프라이버시,16.54
문화일보,서비스,8.24
문화일보,단체모임,9.49
문화일보,가성비,13.0
태평로,분위기,3.96
태평로,공간,7.13
태평로,프라이버시,3.09
태평로,서비스,5.26
태평로,단체모임,5.15
태평로,가성비,6.08
퍼시픽타워,분위기,5.1
퍼시픽타워,공간,8.83
퍼시픽타워,프라이버시,11.66
퍼시픽타워,서비스,6.19
퍼시픽타워,단체모임,6.19
퍼시픽타워,가성비,6.41
남산단암,분위기,4.55
남산단암,공간,7.8
남산단암,프라이버시,7.36
남산단암,서비스,6.04
남산단암,단체모임,6.06
남산단암,가성비,9.47
황학캐슬,분위기,4.91
황학캐슬,공간,10.56
황학캐슬,프라이버시,5.16
황학캐슬,서비스,5.86
황학캐슬,단체모임,9.26
황학캐슬,가성비,3.2
을지로삼화타워,분위기,5.69
을지로삼화타워,공간,10.19
을지로삼화타워,프라이버시,6.08
을지로삼화타워,서비스,7.27
을지로삼화타워,단체모임,7.53
을지로삼화타워,가성비,10.23
소공로,분위기,4.03
소공로,공간,5.29
소공로,프라이버시,3.24
소공로,서비스,5.16
소공로,단체모임,4.47
소공로,가성비,5.93
을지로한국빌딩,분위기,3.58
을지로한국빌딩,공간,5.97
을지로한국빌딩,프라이버시,3.17
을지로한국빌딩,서비스,4.53
을지로한국빌딩,단체모임,4.4
을지로한국빌딩,가성비,6.66
시청,분위기,6.84
시청,공간,11.24
시청,프라이버시,9.14
시청,서비스,7.68
시청,단체모임,8.86
시청,가성비,14.35
명동역,분위기,3.74
명동역,공간,6.59
명동역,프라이버시,3.96
명동역,서비스,5.94
명동역,단체모임,5.15
명동역,가성비,8.82
명동입구,분위기,3.34
명동입구,공간,5.52
명동입구,프라이버시,4.86
명동입구,서비스,4.73
명동입구,단체모임,4.3
명동입구,가성비,7.24
충무로,분위기,8.46
충무로,공간,17.37
충무로,프라이버시,9.46
충무로,서비스,10.46
충무로,단체모임,9.52
충무로,가성비,24.05
숭례문SG타워,분위기,3.56
숭례문SG타워,공간,5.31
숭례문SG타워,프라이버시,2.55
숭례문SG타워,서비스,5.05
숭례문SG타워,단체모임,4.07
숭례문SG타워,가성비,5.86
세종대로,분위기,5.32
세종대로,공간,9.08
세종대로,프라이버시,4.55
세종대로,서비스,8.3
세종대로,단체모임,7.42
세종대로,가성비,13.14
별다방,분위기,2.31
별다방,공간,4.45
별다방,프라이버시,-0.92
별다방,서비스,3.9
별다방,단체모임,3.55
별다방,가성비,3.93
명일역,분위기,2.92
명일역,공간,5.83
명일역,프라이버시,6.48
명일역,서비스,4.87
명일역,단체모임,4.42
명일역,가성비,7.1
강동구청DT,분위기,2.25
강동구청DT,공간,4.42
강동구청DT,프라이버시,2.5
강동구청DT,서비스,4.25
강동구청DT,단체모임,3.33
강동구청DT,가성비,3.33
강동암사DT,분위기,2.91
강동암사DT,공간,5.76
강동암사DT,프라이버시,2.66
강동암사DT,서비스,4.71
강동암사DT,단체모임,4.02
강동암사DT,가성비,1.62
굽은다리역,분위기,2.78
굽은다리역,공간,4.39
굽은다리역,프라이버시,2.43
굽은다리역,서비스,4.18
굽은다리역,단체모임,3.47
굽은다리역,가성비,5.06
강동역,분위기,2.65
강동역,공간,5.41
강동역,프라이버시,2.79
강동역,서비스,4.77
강동역,단체모임,4.02
강동역,가성비,6.53
둔촌동,분위기,3.49
둔촌동,공간,6.34
둔촌동,프라이버시,6.12
둔촌동,서비스,5.87
둔촌동,단체모임,5.49
둔촌동,가성비,9.28
천호로데오,분위기,2.02
천호로데오,공간,3.91
천호로데오,프라이버시,2.47
천호로데오,서비스,4.19
천호로데오,단체모임,2.92
천호로데오,가성비,5.49
천호이마트,분위기,3.46
천호이마트,공간,6.04
천호이마트,프라이버시,5.04
천호이마트,서비스,4.95
천호이마트,단체모임,4.14
천호이마트,가성비,5.86
길동역,분위기,1.85
길동역,공간,5.3
길동역,프라이버시,3.21
길동역,서비스,4.38
길동역,단체모임,4.33
길동역,가성비,5.09
상일동,분위기,4.43
상일동,공간,8.0
상일동,프라이버시,9.28
상일동,서비스,5.79
상일동,단체모임,6.1
상일동,가성비,5.74
천호역,분위기,3.52
천호역,공간,7.82
천호역,프라이버시,6.0
천호역,서비스,5.15
천호역,단체모임,5.38
천호역,가성비,5.16
명일이마트,분위기,2.29
명일이마트,공간,5.41
명일이마트,프라이버시,2.71
명일이마트,서비스,4.36
명일이마트,단체모임,4.17
명일이마트,가성비,1.64
상일동역,분위기,3.14
상일동역,공간,4.9
상일동역,프라이버시,3.86
상일동역,서비스,4.57
상일동역,단체모임,4.03
상일동역,가성비,4.25
천호사거리,분위기,2.91
천호사거리,공간,6.45
천호사거리,프라이버시,7.48
천호사거리,서비스,5.42
천호사거리,단체모임,4.94
천호사거리,가성비,8.24
강일역,분위기,2.78
강일역,공간,4.95
강일역,프라이버시,4.33
강일역,서비스,6.97
강일역,단체모임,4.44
강일역,가성비,6.32
올림픽공원북2문,분위기,3.76
올림픽공원북2문,공간,6.47
올림픽공원북2문,프라이버시,4.66
올림픽공원북2문,서비스,5.64
올림픽공원북2문,단체모임,5.42
올림픽공원북2문,가성비,8.72
암사역,분위기,69.18
암사역,공간,217.96
암사역,프라이버시,70.27
암사역,서비스,122.59
암사역,단체모임,60.71
암사역,가성비,161.36
강동강일,분위기,39.56
강동강일,공간,83.24
강동강일,프라이버시,39.87
강동강일,서비스,53.13
강동강일,단체모임,41.11
강동강일,가성비,43.17
구로디지털타워,분위기,3.04
구로디지털타워,공간,5.51
구로디지털타워,프라이버시,4.37
구로디지털타워,서비스,5.32
구로디지털타워,단체모임,4.7
구로디지털타워,가성비,5.9
오류동역,분위기,3.05
오류동역,공간,6.44
오류동역,프라이버시,5.01
오류동역,서비스,4.73
오류동역,단체모임,5.01
오류동역,가성비,6.89
구로디지털로,분위기,3.45
구로디지털로,공간,6.59
구로디지털로,프라이버시,4.04
구로디지털로,서비스,4.72
구로디지털로,단체모임,5.02
구로디지털로,가성비,5.16
구로에이스,분위기,3.73
구로에이스,공간,8.9
구로에이스,프라이버시,6.94
구로에이스,서비스,5.97
구로에이스,단체모임,5.62
구로에이스,가성비,6.08
구로하이엔드,분위기,7.49
구로하이엔드,공간,11.92
구로하이엔드,프라이버시,16.72
구로하이엔드,서비스,8.38
구로하이엔드,단체모임,10.73
구로하이엔드,가성비,14.16
현대디큐브2F,분위기,4.34
현대디큐브2F,공간,6.73
현대디큐브2F,프라이버시,2.83
현대디큐브2F,서비스,4.53
현대디큐브2F,단체모임,4.2
현대디큐브2F,가성비,1.94
구로호텔,분위기,3.41
구로호텔,공간,5.43
구로호텔,프라이버시,3.35
구로호텔,서비스,4.11
구로호텔,단체모임,4.06
구로호텔,가성비,5.73
현대디큐브B2,분위기,3.55
현대디큐브B2,공간,6.2
현대디큐브B2,프라이버시,3.18
현대디큐브B2,서비스,3.95
현대디큐브B2,단체모임,4.13
현대디큐브B2,가성비,2.38
구로고척,분위기,2.85
구로고척,공간,4.93
구로고척,프라이버시,2.92
구로고척,서비스,4.4
구로고척,단체모임,3.65
구로고척,가성비,4.27
구로NC,분위기,2.89
구로NC,공간,4.28
구로NC,프라이버시,2.28
구로NC,서비스,3.93
구로NC,단체모임,3.21
구로NC,가성비,1.41
구로오류DT,분위기,3.38
구로오류DT,공간,7.3
구로오류DT,프라이버시,5.38
구로오류DT,서비스,5.97
구로오류DT,단체모임,5.79
구로오류DT,가성비,4.27
구로구청,분위기,2.82
구로구청,공간,6.66
구로구청,프라이버시,6.78
구로구청,서비스,6.19
구로구청,단체모임,5.65
구로구청,가성비,10.46
고척아이파크,분위기,3.88
고척아이파크,공간,5.34
고척아이파크,프라이버시,3.72
고척아이파크,서비스,5.25
고척아이파크,단체모임,4.13
고척아이파크,가성비,2.57
신도림힐스테이트,분위기,20.96
신도림힐스테이트,공간,52.15
신도림힐스테이트,프라이버시,35.95
신도림힐스테이트,서비스,33.42
신도림힐스테이트,단체모임,33.5
신도림힐스테이트,가성비,55.01
답십리역,분위기,2.55
답십리역,공간,4.91
답십리역,프라이버시,2.93
답십리역,서비스,4.19
답십리역,단체모임,3.77
답십리역,가성비,5.61
경희대삼거리,분위기,2.35
경희대삼거리,공간,7.65
경희대삼거리,프라이버시,5.74
경희대삼거리,서비스,6.22
경희대삼거리,단체모임,5.54
경희대삼거리,가성비,9.19
외대정문,분위기,1.54
외대정문,공간,5.73
외대정문,프라이버시,3.35
외대정문,서비스,5.13
외대정문,단체모임,4.73
외대정문,가성비,5.95
신설동역,분위기,2.31
신설동역,공간,5.4
신설동역,프라이버시,2.79
신설동역,서비스,4.43
신설동역,단체모임,3.82
신설동역,가성비,6.56
회기역사거리,분위기,1.95
회기역사거리,공간,5.36
회기역사거리,프라이버시,5.89
회기역사거리,서비스,5.12
회기역사거리,단체모임,4.2
회기역사거리,가성비,4.13
장한평역,분위기,2.12
장한평역,공간,3.93
장한평역,프라이버시,2.5
장한평역,서비스,3.88
장한평역,단체모임,3.14
장한평역,가성비,5.67
경희대,분위기,2.89
경희대,공간,7.88
경희대,프라이버시,6.15
경희대,서비스,5.81
경희대,단체모임,6.19
경희대,가성비,9.75
청량리역롯데캐슬스카이,분위기,10.57
청량리역롯데캐슬스카이,공간,19.96
청량리역롯데캐슬스카이,프라이버시,10.38
청량리역롯데캐슬스카이,서비스,13.57
청량리역롯데캐슬스카이,단체모임,11.71
청량리역롯데캐슬스카이,가성비,35.07
경동1960,분위기,3.32
경동1960,공간,3.36
경동1960,프라이버시,-1.14
경동1960,서비스,4.38
경동1960,단체모임,2.82
경동1960,가성비,5.37
사이버한국외대,분위기,37.14
사이버한국외대,공간,131.98
사이버한국외대,프라이버시,94.53
사이버한국외대,서비스,75.68
사이버한국외대,단체모임,93.49
사이버한국외대,가성비,161.36
청량리역사,분위기,3.2
청량리역사,공간,4.15
청량리역사,프라이버시,1.71
청량리역사,서비스,3.74
청량리역사,단체모임,3.15
청량리역사,가성비,1.02
답십리초교사거리,분위기,19.48
답십리초교사거리,공간,28.12
답십리초교사거리,프라이버시,12.66
답십리초교사거리,서비스,17.78
답십리초교사거리,단체모임,17.68
답십리초교사거리,가성비,37.65
장안사거리,분위기,6.95
장안사거리,공간,15.81
장안사거리,프라이버시,7.27
장안사거리,서비스,10.16
장안사거리,단체모임,8.45
장안사거리,가성비,24.18
서울숲역,분위기,2.65
서울숲역,공간,3.96
서울숲역,프라이버시,1.5
서울숲역,서비스,4.09
서울숲역,단체모임,3.12
서울숲역,가성비,2.33
금호역,분위기,2.34
금호역,공간,5.81
금호역,프라이버시,5.42
금호역,서비스,5.47
금호역,단체모임,5.37
금호역,가성비,8.04
뚝섬역,분위기,2.01
뚝섬역,공간,4.89
뚝섬역,프라이버시,3.07
뚝섬역,서비스,4.02
뚝섬역,단체모임,3.57
뚝섬역,가성비,5.78
황학사거리,분위기,3.43
황학사거리,공간,7.81
황학사거리,프라이버시,7.0
황학사거리,서비스,6.26
황학사거리,단체모임,5.75
황학사거리,가성비,4.58
성수역,분위기,2.24
성수역,공간,4.12
성수역,프라이버시,2.21
성수역,서비스,4.12
성수역,단체모임,3.32
성수역,가성비,5.98
상왕십리역,분위기,2.82
상왕십리역,공간,5.49
상왕십리역,프라이버시,3.21
상왕십리역,서비스,4.77
상왕십리역,단체모임,4.29
상왕십리역,가성비,5.52
왕십리역,분위기,2.78
왕십리역,공간,5.06
왕십리역,프라이버시,1.14
왕십리역,서비스,4.04
왕십리역,단체모임,3.68
왕십리역,가성비,3.2
한양대,분위기,2.73
한양대,공간,6.7
한양대,프라이버시,4.51
한양대,서비스,5.52
한양대,단체모임,5.57
한양대,가성비,5.31
엔터식스,분위기,9.03
엔터식스,공간,15.28
엔터식스,프라이버시,5.97
엔터식스,서비스,6.8
엔터식스,단체모임,9.73
엔터식스,가성비,3.43
신금호역,분위기,3.6
신금호역,공간,5.8
신금호역,프라이버시,6.68
신금호역,서비스,6.83
신금호역,단체모임,5.33
신금호역,가성비,16.16
뚝섬역교차로,분위기,79.51
뚝섬역교차로,공간,74.21
뚝섬역교차로,프라이버시,36.64
뚝섬역교차로,서비스,83.62
뚝섬역교차로,단체모임,60.81
뚝섬역교차로,가성비,97.21
옥수,분위기,4.65
옥수,공간,7.58
옥수,프라이버시,7.24
옥수,서비스,7.13
옥수,단체모임,6.18
옥수,가성비,9.17
성수낙낙,분위기,1.59
성수낙낙,공간,4.35
성수낙낙,프라이버시,2.12
성수낙낙,서비스,4.81
성수낙낙,단체모임,3.71
성수낙낙,가성비,5.34
용산역써밋R,분위기,1.93
용산역써밋R,공간,4.21
용산역써밋R,프라이버시,0.91
용산역써밋R,서비스,4.45
용산역써밋R,단체모임,3.48
용산역써밋R,가성비,4.75
신용산역,분위기,3.62
신용산역,공간,7.01
신용산역,프라이버시,3.43
신용산역,서비스,4.38
신용산역,단체모임,4.95
신용산역,가성비,5.22
용산파크타워,분위기,6.55
용산파크타워,공간,12.94
용산파크타워,프라이버시,8.92
용산파크타워,서비스,9.25
용산파크타워,단체모임,8.81
용산파크타워,가성비,7.36
남영동,분위기,2.29
남영동,공간,7.74
남영동,프라이버시,4.03
남영동,서비스,5.04
남영동,단체모임,5.14
남영동,가성비,8.37
한남동R,분위기,4.2
한남동R,공간,8.24
한남동R,프라이버시,9.96
한남동R,서비스,8.11
한남동R,단체모임,7.23
한남동R,가성비,8.41
서울타워,분위기,7.29
서울타워,공간,9.03
서울타워,프라이버시,-1.11
서울타워,서비스,6.26
서울타워,단체모임,7.44
서울타워,가성비,7.41
